,freq,lemma1,lemma2
468463,7,kaar,.
468464,1,kaar,?
468465,1,kaar,daarna
468466,1,kaar,dan
468467,1,kaar,dat
468468,1,kaar,die
468469,1,kaar,doven
468470,1,kaar,dus
468471,7,kaar,en
468472,2,kaar,er
468473,1,kaar,erin
468474,1,kaar,gaan
468475,1,kaar,kopen
468476,1,kaar,kosten
468477,3,kaar,krijgen
468478,1,kaar,laten
468479,1,kaar,maar
468480,1,kaar,niet
468481,1,kaar,op
468482,1,kaar,pakken
468483,1,kaar,rustig
468484,1,kaar,smelten
468485,1,kaar,staan
468486,1,kaar,storten
468487,1,kaar,sturen
468488,2,kaar,te
468489,1,kaar,van
468490,1,kaar,verzamelen
468491,2,kaar,voor
468492,1,kaar,waar
468493,1,kaar,waarmee
468494,1,kaar,waarop
468495,1,kaar,want
468496,3,kaar,zijn
468497,1,kaar,zoeken
468498,1,kaar-,sen
468499,1,kaard,van
468500,2,kaaren,.
468501,1,kaarf,.
468502,9,kaars,.
468503,12,kaars,aan
468504,1,kaars,aandoen
468505,1,kaars,aansteekken
468506,5,kaars,aansteken
468507,1,kaars,bij
468508,1,kaars,branden
468509,1,kaars,die
468510,4,kaars,en
468511,1,kaars,er
468512,3,kaars,erin
468513,3,kaars,in
468514,1,kaars,knutselen
468515,1,kaars,laten
468516,2,kaars,maken
468517,1,kaars,mee
468518,1,kaars,naast
468519,2,kaars,niet
468520,2,kaars,of
468521,5,kaars,op
468522,1,kaars,opstijgen
468523,1,kaars,per
468524,1,kaars,tegen
468525,2,kaars,uit
468526,1,kaars,uitblazen
468527,1,kaars,uitbliezen
468528,2,kaars,uitbranden
468529,1,kaars,vliegen
468530,2,kaars,voor
468531,1,kaars,weg
468532,1,kaars-,rek
468533,4,kaarsen,.
468534,1,kaarsen,en
468535,1,kaarsen,houder
468536,1,kaarsen,maken
468537,1,kaarsen,rek
468538,1,kaarsen,verkopen
468539,1,kaarsenhouder,-
468540,1,kaarsenhouder,.
468541,1,kaarsenhouder,en
468542,1,kaarsenhouder,goed
468543,10,kaarsenhouder,maken
468544,1,kaarsenhouder,mee
468545,1,kaarsenhouder,nodig
468546,1,kaarsenhouder,op
468547,1,kaarsenmakerij,zijn
468548,1,kaarshouder,erin
468549,2,kaarshouder,maken
468550,2,kaarsje,.
468551,1,kaarsje,uitblazen
468552,1,kaarsjes,!
468553,1,kaarsjes,","
468554,1,kaarsjes,aan
468555,1,kaarsjes,in
468556,1,kaarsjes,voor
468557,1,kaarsjesbak,maken
468558,1,kaarsjeshouder,maken
468559,1,kaarspelletje,.
468560,1,kaarsrekje,dat
468561,2,kaarsvet,.
468562,1,kaarsvet,die
468563,1,kaarszetter,maken
468564,1,kaart,''
468565,3,kaart,!
468566,2,kaart,""""
468567,1,kaart,&
468568,1,kaart,)
468569,10,kaart,","
468570,155,kaart,.
468571,1,kaart,2
468572,7,kaart,?
468573,1,kaart,Ronaldo
468574,1,kaart,Workum
468575,12,kaart,aan
468576,1,kaart,aandachtig
468577,2,kaart,achter
468578,1,kaart,af
468579,1,kaart,afgehalen
468580,1,kaart,afgeven
468581,1,kaart,al
468582,4,kaart,als
468583,2,kaart,alstublieft
468584,1,kaart,anders
468585,1,kaart,bestellen
468586,1,kaart,bevatten
468587,5,kaart,bij
468588,1,kaart,bijvoorbeeld
468589,1,kaart,chippen
468590,1,kaart,computeren
468591,1,kaart,daar
468592,8,kaart,dan
468593,1,kaart,de
468594,1,kaart,dicht
468595,4,kaart,die
468596,1,kaart,dobbelstenen
468597,2,kaart,doen
468598,1,kaart,draaien
468599,2,kaart,dus
468600,7,kaart,een
468601,74,kaart,en
468602,1,kaart,er
468603,4,kaart,erbij
468604,2,kaart,gaan
468605,1,kaart,geen
468606,1,kaart,gelukkig
468607,11,kaart,geven
468608,1,kaart,gewoon
468609,1,kaart,goedkop
468610,1,kaart,goedkoper
468611,1,kaart,graag
468612,4,kaart,halen
468613,23,kaart,hebben
468614,1,kaart,het
468615,1,kaart,hetzelfde
468616,2,kaart,ik
468617,15,kaart,in
468618,1,kaart,inleveren
468619,1,kaart,installeren
468620,2,kaart,je
468621,1,kaart,kapot
468622,1,kaart,kiezen
468623,7,kaart,kijken
468624,1,kaart,klaar
468625,1,kaart,koop
468626,25,kaart,kopen
468627,2,kaart,kosten
468628,24,kaart,krijgen
468629,5,kaart,kunnen
468630,1,kaart,kwijt
468631,1,kaart,lampie
468632,1,kaart,lang
468633,2,kaart,laten
468634,2,kaart,leuk
468635,1,kaart,liggen
468636,1,kaart,lijken
468637,5,kaart,maar
468638,22,kaart,maken
468639,1,kaart,mee
468640,17,kaart,met
468641,2,kaart,mochten
468642,2,kaart,moeten
468643,1,kaart,mogen
468644,3,kaart,naar
468645,3,kaart,neer
468646,2,kaart,niet
468647,1,kaart,nieten
468648,1,kaart,nog
468649,9,kaart,of
468650,5,kaart,om
468651,4,kaart,omdraaien
468652,1,kaart,omhoog
468653,1,kaart,onder
468654,1,kaart,ontwerpen
468655,1,kaart,ook
468656,14,kaart,op
468657,1,kaart,open
468658,2,kaart,ophalen
468659,1,kaart,opschrijven
468660,5,kaart,over
468661,1,kaart,pak
468662,4,kaart,pakken
468663,1,kaart,per
468664,1,kaart,reseveren
468665,1,kaart,scheids
468666,1,kaart,schieten
468667,1,kaart,schrijf
468668,2,kaart,schrijven
468669,1,kaart,schuden
468670,5,kaart,spelen
468671,1,kaart,spelle
468672,7,kaart,staan
468673,6,kaart,sturen
468674,8,kaart,te
468675,1,kaart,tevoorschijn
468676,2,kaart,tot
468677,2,kaart,trekken
468678,4,kaart,uit
468679,1,kaart,uitdelen
468680,1,kaart,uitgedelen
468681,2,kaart,uitgeven
468682,1,kaart,uithalen
468683,1,kaart,uitpakken
468684,1,kaart,vals
468685,24,kaart,van
468686,1,kaart,ver
468687,1,kaart,vergeten
468688,1,kaart,verkopen
468689,4,kaart,vinden
468690,2,kaart,vol.
468691,2,kaart,volgen
468692,50,kaart,voor
468693,1,kaart,voordat
468694,1,kaart,vrijspelen
468695,5,kaart,waar
468696,1,kaart,waardoor
468697,2,kaart,waarop
468698,1,kaart,waarschuwing
468699,2,kaart,wat
468700,2,kaart,weer
468701,1,kaart,wegens
468702,1,kaart,wel
468703,1,kaart,werken
468704,1,kaart,wezen
468705,1,kaart,wie
468706,1,kaart,wijzen
468707,2,kaart,willen
468708,11,kaart,winnen
468709,4,kaart,worden
468710,1,kaart,woulen
468711,4,kaart,zeggen
468712,1,kaart,zeiden
468713,8,kaart,zien
468714,19,kaart,zijn
468715,1,kaart,zoals
468716,1,kaart,zoeken
468717,1,kaart,zoel
468718,1,kaart,zonder
468719,1,kaart,zullen
468720,1,kaarten,.
468721,1,kaartenhouder,.
468722,1,kaartenhouder,en
468723,1,kaartenhuis,bouwen
468724,2,kaartenspel,.
468725,1,kaartenspel,of
468726,1,kaartenwinkel,renen
468727,1,kaartjes/,bord
468728,1,kaartjesmaakspullen,.
468729,1,kaartlezen,.
468730,1,kaartlezen,van
468731,1,kaartlezenten,.
468732,2,kaartspel,)
468733,1,kaartspel,en
468734,1,kaartspel,genaamd
468735,1,kaartspel,met
468736,1,kaartspel,of
468737,1,kaartspel,vet
468738,1,kaartspel,waar
468739,1,kaartspel,zijn
468740,1,kaartspelle,doen
468741,1,kaartspellet,aan
468742,2,kaartspellet,doen
468743,2,kaartspellet,spelen
468744,1,kaartspellet,zoals
468745,1,kaarzetten,en
468746,1,kaas,'
468747,2,kaas,!
468748,20,kaas,(
468749,2,kaas,)
468750,7,kaas,*
468751,3,kaas,+
468752,151,kaas,","
468753,16,kaas,-
468754,387,kaas,.
468755,5,kaas,1
468756,1,kaas,100
468757,6,kaas,2
468758,1,kaas,200
468759,3,kaas,3
468760,1,kaas,30
468761,1,kaas,38
468762,3,kaas,4
468763,1,kaas,40
468764,1,kaas,48
468765,1,kaas,:
468766,3,kaas,?
468767,1,kaas,Keukengerei
468768,1,kaas,Knakworst
468769,1,kaas,Koekenpan
468770,1,kaas,Roomboter
468771,1,kaas,Sint
468772,1,kaas,Stap
468773,1,kaas,Titus
468774,1,kaas,Worst
468775,17,kaas,aan
468776,24,kaas,af
468777,2,kaas,al
468778,2,kaas,als
468779,1,kaas,appelstroop
468780,1,kaas,bakken
468781,1,kaas,bedeken
468782,1,kaas,beneden
468783,4,kaas,bij
468784,2,kaas,blok
468785,21,kaas,boter
468786,15,kaas,boven
468787,2,kaas,bovenaan
468788,6,kaas,bovenop
468789,1,kaas,brood
468790,1,kaas,bruin
468791,1,kaas,cracker
468792,1,kaas,dan
468793,2,kaas,dat
468794,1,kaas,de
468795,1,kaas,deeg
468796,1,kaas,denken
468797,5,kaas,die
468798,1,kaas,doe
468799,5,kaas,doen
468800,1,kaas,drinken
468801,14,kaas,een
468802,389,kaas,en
468803,1,kaas,enzovoort
468804,15,kaas,er
468805,8,kaas,eraf
468806,3,kaas,erbij
468807,3,kaas,erbovenop
468808,6,kaas,erin
468809,55,kaas,erop
468810,2,kaas,erover
468811,5,kaas,eroverheen
468812,1,kaas,ervanaf
468813,7,kaas,eten
468814,1,kaas,even
468815,1,kaas,event
468816,2,kaas,fabriek
468817,3,kaas,fontein
468818,1,kaas,fruit
468819,1,kaas,gaan
468820,2,kaas,geven
468821,3,kaas,goed
468822,1,kaas,graan
468823,1,kaas,greeuwworst
468824,1,kaas,ham
468825,2,kaas,hebben
468826,1,kaas,heen
468827,1,kaas,helemaal
468828,3,kaas,het
468829,3,kaas,horizontaal
468830,1,kaas,huh
468831,1,kaas,ienemienemutte
468832,1,kaas,ik
468833,79,kaas,in
468834,1,kaas,jam
468835,2,kaas,je
468836,1,kaas,jong
468837,2,kaas,kaas
468838,1,kaas,kaasschaaf
468839,1,kaas,kipfilet
468840,1,kaas,klaar
468841,2,kaas,komen
468842,2,kaas,kopen
468843,2,kaas,kunnen
468844,1,kaas,laten
468845,6,kaas,leggen
468846,1,kaas,legt
468847,1,kaas,lekker
468848,1,kaas,liggen
468849,3,kaas,maar
468850,3,kaas,maken
468851,2,kaas,mee
468852,1,kaas,melk
468853,1,kaas,mes
468854,12,kaas,met
468855,6,kaas,moeten
468856,1,kaas,mogen
468857,1,kaas,mooi
468858,2,kaas,naar
468859,1,kaas,natuurlijk
468860,2,kaas,neer
468861,1,kaas,nemen
468862,1,kaas,net
468863,4,kaas,niet
468864,6,kaas,nodig
468865,11,kaas,of
468866,5,kaas,onder
468867,1,kaas,onderaan
468868,1,kaas,onderop
468869,234,kaas,op
468870,1,kaas,oppakken
468871,20,kaas,over
468872,1,kaas,overbodig
468873,1,kaas,overeen
468874,17,kaas,overheen
468875,3,kaas,pakken
468876,1,kaas,pan
468877,1,kaas,pan.
468878,2,kaas,piet
468879,3,kaas,plak
468880,1,kaas,plank
468881,1,kaas,plus
468882,1,kaas,precies
468883,1,kaas,recht
468884,1,kaas,rond
468885,1,kaas,schaafjes
468886,7,kaas,smelen
468887,54,kaas,smelten
468888,1,kaas,snij
468889,4,kaas,snijden
468890,1,kaas,snut
468891,1,kaas,souflé
468892,1,kaas,spuugzat
468893,1,kaas,stap
468894,1,kaas,stappen
468895,2,kaas,stelen
468896,1,kaas,stiekem
468897,4,kaas,te
468898,2,kaas,toe
468899,1,kaas,tomaat
468900,4,kaas,uit
468901,1,kaas,vallen
468902,21,kaas,van
468903,1,kaas,veel
468904,1,kaas,verkopen
468905,1,kaas,vier
468906,1,kaas,voorzichtig
468907,2,kaas,want
468908,1,kaas,weer
468909,1,kaas,willen
468910,4,kaas,worden
468911,3,kaas,zeiden
468912,1,kaas,zelf
468913,1,kaas,zet
468914,29,kaas,zijn
468915,2,kaas,zitten
468916,1,kaas,zo
468917,1,kaas,zoals
468918,5,kaas,één
468919,1,kaas,–
468920,3,kaas-,en
468921,1,kaas-ananasbrood,in
468922,1,kaas-brood-boter-vuur-ananas-pan,.
468923,1,kaas/kaasschaaf,4
468924,1,kaas\kaasschaaf,*
468925,1,kaasbalal,","
468926,1,kaasblok,","
468927,1,kaasblok,af
468928,3,kaasblok,en
468929,3,kaasboer,.
468930,1,kaasboer,en
468931,1,kaasboer,langs
468932,1,kaasboer,maar
468933,1,kaasboer,of
468934,1,kaasboer,zeggen
468935,1,kaasboer,zijn
468936,1,kaasboerderij,","
468937,1,kaasboerderij,zijn
468938,1,kaasbrood,met
468939,1,kaasdraak,!
468940,1,kaasdraak,.
468941,1,kaasdraak,dood
468942,1,kaasdraak,kunnen
468943,1,kaasdraak,verslaan
468944,1,kaasen,voor
468945,3,kaasfabriek,.
468946,1,kaasfondue,","
468947,1,kaasfondue,eten
468948,1,kaasfondue,kibbeling
468949,1,kaasfonduen,als
468950,1,kaasfonduen,en
468951,1,kaasje,moeten
468952,1,kaasknabbel,en
468953,2,kaasknabbel,van
468954,1,kaaskop,en
468955,1,kaaskop,uit
468956,1,kaaskopp,worden
468957,1,kaaskrakeling,en
468958,1,kaasmaan,.
468959,1,kaasmakerij,","
468960,1,kaasmakerij,.
468961,1,kaasmanne,en
468962,1,kaasmannet,en
468963,1,kaasmens,.
468964,1,kaasmes,(
468965,1,kaasmes,en
468966,2,kaaspiet,en
468967,1,kaaspiet,hebben
468968,1,kaaspiet,voor
468969,1,kaaspieten,","
468970,2,kaasplak,.
468971,1,kaasplak,een
468972,1,kaasplak,en
468973,1,kaasplak,erbovenop
468974,4,kaasplak,op
468975,1,kaasplak,van
468976,1,kaasplak,zo
468977,1,kaasplakje,die
468978,1,kaasplakje,op
468979,1,kaasplakjes,-
468980,2,kaasplakjes,op
468981,1,kaasplaneet,.
468982,1,kaasplaneet,om
468983,1,kaasschaaf,)
468984,2,kaasschaaf,*
468985,23,kaasschaaf,","
468986,3,kaasschaaf,-
468987,42,kaasschaaf,.
468988,3,kaasschaaf,2
468989,1,kaasschaaf,5
468990,2,kaasschaaf,Stap
468991,1,kaasschaaf,boter
468992,3,kaasschaaf,een
468993,28,kaasschaaf,en
468994,1,kaasschaaf,er
468995,2,kaasschaaf,erbij
468996,1,kaasschaaf,geven
468997,1,kaasschaaf,hoe
468998,1,kaasschaaf,koekenpan
468999,1,kaasschaaf,kookboter
469000,1,kaasschaaf,leggen
469001,1,kaasschaaf,natuurlijk
469002,1,kaasschaaf,over
469003,1,kaasschaaf,pan
469004,2,kaasschaaf,schaaf
469005,3,kaasschaaf,snij
469006,3,kaasschaaf,twee
469007,2,kaasschaaf,van
469008,1,kaasschaf,","
469009,1,kaasschijven,-
469010,1,kaasschiller,.
469011,1,kaassnijder,","
469012,1,kaassoufflé,","
469013,3,kaassoufflé,.
469014,4,kaassoufflé,en
469015,1,kaassoufflé,vinden
469016,1,kaasspinnen,achter
469017,1,kaasstengel,.
469018,1,kaasstengel,en
469019,1,kaasstengel,hebben
469020,1,kaasstengel,kopen
469021,1,kaasstengel,zijn
469022,1,kaasster,.
469023,1,kaasstuk,zo
469024,1,kaassuperheld,.
469025,1,kaasteel,.
469026,1,kaastent,.
469027,1,kaastidkamer,maken
469028,1,kaaswinkel,.
469029,1,kaataen,’s
469030,1,kaatie,","
469031,1,kaatie,zitten
469032,1,kaatje995,vast
469033,3,kaats,","
469034,7,kaats,.
469035,3,kaats,bij
469036,1,kaats,bijna
469037,1,kaats,dan
469038,1,kaats,dat
469039,1,kaats,doe
469040,1,kaats,doen
469041,1,kaats,draven
469042,7,kaats,en
469043,1,kaats,fietsen
469044,1,kaats,horen
469045,1,kaats,in
469046,1,kaats,met
469047,1,kaats,naar
469048,1,kaats,omdat
469049,1,kaats,op
469050,1,kaats,vinden
469051,1,kaats,voetbal
469052,1,kaats,wel
469053,3,kaats,zijn
469054,1,kaatsbal,een
469055,2,kaatsbalal,in
469056,5,kaatsen,.
469057,4,kaatsen,en
469058,1,kaatsen,hem
469059,1,kaatsen,klimmen
469060,1,kaatsen,ook
469061,1,kaatsen,vooral
469062,1,kaatsenball,in
469063,1,kaatser,.
469064,1,kaatser,die
469065,1,kaatser,zijn
469066,1,kaatspartij,in
469067,2,kaatssen,terug
469068,1,kaatsveld,.
469069,1,kaatsveld,voor
469070,1,kaatsveld,zijn
469071,1,kaatswant,een
469072,1,kaaw,het
469073,1,kaba,!
469074,1,kabaal,!
469075,7,kabaal,.
469076,2,kabaal,?
469077,1,kabaal,door
469078,5,kabaal,en
469079,1,kabaal,ging
469080,2,kabaal,in
469081,5,kabaal,maken
469082,1,kabaal,mogen
469083,1,kabaal,naar
469084,2,kabaal,uit
469085,1,kabaal,van
469086,1,kabaal,worden
469087,1,kabaal,zijn
469088,1,kabaal,‘
469089,1,kabab,op
469090,1,kabaf,","
469091,1,kabam,op
469092,1,kabbaal,maken
469093,1,kabbelen,rustig
469094,10,kabel,.
469095,1,kabel,aan
469096,1,kabel,besturen
469097,2,kabel,bij
469098,1,kabel,breekt
469099,1,kabel,breken
469100,1,kabel,dan
469101,1,kabel,door
469102,10,kabel,en
469103,1,kabel,er
469104,1,kabel,hij
469105,1,kabel,hoeven
469106,4,kabel,kapot
469107,1,kabel,kunnen
469108,1,kabel,maar
469109,1,kabel,met
469110,1,kabel,niet
469111,1,kabel,stuk
469112,1,kabel,trekken
469113,2,kabel,van
469114,1,kabel,vast
469115,1,kabel,wel
469116,1,kabel,worden
469117,2,kabel,zijn
469118,1,kabel,zitten
469119,1,kabelb,of
469120,2,kabelbaan,!
469121,1,kabelbaan,)
469122,8,kabelbaan,","
469123,33,kabelbaan,.
469124,2,kabelbaan,?
469125,3,kabelbaan,af
469126,1,kabelbaan,bouwen
469127,1,kabelbaan,breken
469128,1,kabelbaan,buiten
469129,1,kabelbaan,dan
469130,1,kabelbaan,door
469131,1,kabelbaan,doorbreken
469132,2,kabelbaan,een
469133,21,kabelbaan,en
469134,1,kabelbaan,enzovoort
469135,4,kabelbaan,gaan
469136,1,kabelbaan,hangen
469137,1,kabelbaan,heel
469138,1,kabelbaan,het
469139,1,kabelbaan,hun
469140,1,kabelbaan,kapot
469141,1,kabelbaan,maar
469142,1,kabelbaan,maken
469143,1,kabelbaan,met
469144,8,kabelbaan,naar
469145,1,kabelbaan,of
469146,2,kabelbaan,omhoog
469147,1,kabelbaan,omlaag
469148,1,kabelbaan,op
469149,2,kabelbaan,over
469150,5,kabelbaan,van
469151,1,kabelbaan,waar
469152,16,kabelbaan,zijn
469153,1,kabelbaan,zullen
469154,1,kabelbaanboo,.
469155,1,kabelban,","
469156,2,kabelban,.
469157,1,kabelban,en
469158,1,kabelban,kapot
469159,1,kabelban,zes
469160,1,kabelbrug,.
469161,1,kabelbrug,zijn
469162,1,kabeljauw,tante
469163,1,kabeljauw,tot
469164,1,kabellaan,af
469165,1,kabelstoom,krijgen
469166,1,kabelstroom,nodig
469167,1,kaberopida,doorgaan
469168,1,kabine,en
469169,1,kabinet,.
469170,3,kabinet,een
469171,1,kabinet,en
469172,1,kabinet,gaan
469173,3,kabinet,hebben
469174,1,kabinet,mobiel
469175,1,kabinet,ons
469176,6,kabinet,stellen
469177,1,kabinet,voor
469178,6,kabinet,voorstellen
469179,10,kabinet,willen
469180,1,kabinet,zullen
469181,1,kablebi,en
469182,1,kaboeck,Boeber
469183,3,kaboem,!
469184,7,kaboem,.
469185,1,kaboem,...
469186,1,kaboem,dat
469187,1,kaboem,het
469188,1,kaboem,pats
469189,1,kaboemschieter,of
469190,1,kaboom,!
469191,1,kabout,ding
469192,2,kabouter,!
469193,1,kabouter,(
469194,5,kabouter,","
469195,53,kabouter,.
469196,3,kabouter,:
469197,3,kabouter,?
469198,1,kabouter,Dum
469199,2,kabouter,Flapneus
469200,1,kabouter,Hein
469201,1,kabouter,Hoi
469202,1,kabouter,Jip
469203,1,kabouter,Kees
469204,1,kabouter,Pim
469205,1,kabouter,Plop
469206,4,kabouter,Rood
469207,2,kabouter,Roodmuts
469208,1,kabouter,Roomut
469209,1,kabouter,Saladesaus
469210,1,kabouter,Wesselll
469211,1,kabouter,aan
469212,1,kabouter,achterna
469213,1,kabouter,afzetten
469214,1,kabouter,allemaal
469215,1,kabouter,als
469216,2,kabouter,antwoorden
469217,1,kabouter,beginnen
469218,2,kabouter,bij
469219,2,kabouter,dat
469220,5,kabouter,de
469221,10,kabouter,die
469222,1,kabouter,door
469223,1,kabouter,een
469224,24,kabouter,en
469225,5,kabouter,gaan
469226,1,kabouter,geeft
469227,3,kabouter,hebben
469228,1,kabouter,het
469229,1,kabouter,hoe
469230,2,kabouter,in
469231,1,kabouter,kerst
469232,1,kabouter,klein
469233,1,kabouter,klimmen
469234,1,kabouter,kopen
469235,1,kabouter,laten
469236,2,kabouter,maar
469237,1,kabouter,maken
469238,1,kabouter,man
469239,1,kabouter,mee
469240,4,kabouter,met
469241,1,kabouter,naast
469242,3,kabouter,niet
469243,1,kabouter,of
469244,1,kabouter,omheen
469245,3,kabouter,ook
469246,3,kabouter,op
469247,1,kabouter,opeens
469248,2,kabouter,oplopen
469249,1,kabouter,overgeslagen
469250,1,kabouter,plop
469251,1,kabouter,renden
469252,1,kabouter,schrikken
469253,1,kabouter,spelen
469254,1,kabouter,spillebeen
469255,1,kabouter,springen
469256,2,kabouter,te
469257,3,kabouter,tegen
469258,1,kabouter,toveren
469259,1,kabouter,van
469260,1,kabouter,veel
469261,1,kabouter,verkenner
469262,1,kabouter,verstaan
469263,2,kabouter,vinden
469264,2,kabouter,voor
469265,2,kabouter,vrouw
469266,1,kabouter,waarom
469267,1,kabouter,wandelen
469268,2,kabouter,we
469269,1,kabouter,wijsneus
469270,3,kabouter,wonen
469271,1,kabouter,worden
469272,1,kabouter,ze
469273,5,kabouter,zeggen
469274,1,kabouter,zien
469275,10,kabouter,zijn
469276,1,kabouter,ërgeren
469277,1,kabouter-,politie
469278,2,kabouterbos,.
469279,2,kabouterdans,.
469280,1,kabouterdans,doen
469281,1,kabouterfamilie,.
469282,1,kabouterhoofd,die
469283,1,kabouterhuis,aankomen
469284,1,kabouterkinder,juichen
469285,1,kabouterkoek,willen
469286,1,kabouterkoning,.
469287,1,kabouterkoning,maar
469288,1,kabouterkracht,en
469289,1,kabouterland,.
469290,1,kabouterland,boven
469291,2,kabouterland,en
469292,1,kaboutermagie,en
469293,2,kaboutermannetje,Rik
469294,2,kaboutermuts,op
469295,1,kabouterpad,maar
469296,1,kabouterplaats,!
469297,1,kabouterpolitie,dan
469298,2,kabouterpolitie,vragen
469299,1,kaboutert,","
469300,4,kaboutert,.
469301,1,kaboutert,direct
469302,2,kaboutert,met
469303,1,kaboutert,of
469304,1,kaboutert,pakken
469305,1,kaboutert,tevoorschijn
469306,2,kaboutert,worden
469307,1,kabouterthee,.
469308,1,kaboutertje,toe
469309,1,kaboutertjesdans,","
469310,1,kaboutervoetbal,.
469311,1,kaboutervriendjes,spelen
469312,2,kaboutervrouw,Carmen
469313,1,kaboutervrouwtje,Carmen
469314,2,kabouterwinkel,.
469315,1,kacewalk,.
469316,1,kacewalk,leuk
469317,3,kachel,","
469318,20,kachel,.
469319,1,kachel,?
469320,7,kachel,aan
469321,2,kachel,aansteken
469322,1,kachel,aanzetten
469323,5,kachel,en
469324,1,kachel,erbij
469325,1,kachel,gereedschap
469326,1,kachel,je
469327,2,kachel,laten
469328,1,kachel,liggen
469329,2,kachel,natuurlijk
469330,1,kachel,of
469331,1,kachel,om
469332,3,kachel,staan
469333,4,kachel,te
469334,1,kachel,tevoorschijn
469335,1,kachel,twee
469336,1,kachel,uit
469337,1,kachel,warm
469338,1,kachel,zetten
469339,1,kachel,zingen
469340,2,kachel,zitten
469341,1,kad,en
469342,1,kadam,kadan
469343,1,kadan,en
469344,1,kadanz,terugliep
469345,1,kadarfa,.
469346,1,kade,!
469347,6,kade,.
469348,1,kade,al.
469349,1,kade,dobberen
469350,3,kade,en
469351,1,kade,gaan
469352,2,kade,komen
469353,1,kade,kunnen
469354,1,kade,liggen
469355,1,kade,met
469356,1,kade,natuurlijk
469357,1,kade,staan
469358,2,kade,te
469359,2,kade,van
469360,2,kade,waar
469361,1,kade,zijn
469362,1,kader,","
469363,2,kader,.
469364,1,kader,advies
469365,2,kader,doen
469366,4,kader,en
469367,2,kader,gaan
469368,1,kader,m2
469369,1,kader,maar
469370,1,kader,of
469371,1,kader,om
469372,1,kader,op
469373,1,kader/mavo,","
469374,1,kadesent,","
469375,1,kadet,.
469376,1,kadewerk,worden
469377,2,kadirije,gaan
469378,1,kado,","
469379,1,kado,.
469380,1,kado,?
469381,1,kado,van
469382,1,kado,zijn
469383,1,kadoef,.
469384,1,kadoef,kadoef
469385,1,kadomol,kijken
469386,1,kadoo,.
469387,1,kadoo,mee
469388,1,kadoo,voor
469389,1,kadoot,.
469390,1,kadoot,dus
469391,2,kadoot,krijgen
469392,1,kadoot,mee
469393,1,kadootje,en
469394,1,kadootje,krijgen
469395,4,kaduuk,.
469396,1,kaek,heel
469397,1,kaem,","
469398,1,kaem,aan
469399,1,kaem,eerder
469400,1,kaem,gaan
469401,1,kaem,ze
469402,2,kaen,.
469403,1,kaen,ne
469404,1,kaervan,.
469405,1,kaf,Haf
469406,1,kaf,op
469407,1,kafoje,.
469408,5,kaft,.
469409,1,kaft,5
469410,1,kaft,hebben
469411,1,kaft,in
469412,1,kaft,met
469413,1,kaft,schilderen
469414,1,kaft,van
469415,1,kaft,zijn
469416,1,kaftpapier,en
469417,1,kaggel,kachel
469418,1,kai,Kai
469419,1,kai,de
469420,1,kaikai,jank
469421,1,kaiserschmarren,en
469422,1,kaiserschmarrn,maken
469423,1,kait,","
469424,1,kaj-Henning,en
469425,1,kajak,.
469426,1,kajak,zitten
469427,1,kajakken,","
469428,2,kajakken,.
469429,1,kajakken,en
469430,1,kajakken,met
469431,1,kajlo,en
469432,1,kajpoos,en
469433,2,kajuit,binnen
469434,1,kajuit,en
469435,1,kak,.
469436,1,kak,van
469437,1,kaka,.
469438,1,kakaboe,en
469439,1,kakariki,(
469440,1,kakauete,.
469441,1,kakelde,de
469442,2,kakelden,.
469443,1,kakelen,.
469444,1,kakelen,dat
469445,1,kakelen,enzovoort
469446,1,kakelspeltakelen,-
469447,1,kaketoe,en
469448,1,kaketoes,","
469449,2,kakken,!
469450,3,kakken,.
469451,4,kakken,en
469452,1,kakken,je
469453,1,kakken,op
469454,1,kakken,totdat
469455,1,kakkerig,praten
469456,1,kakkerlak,.
469457,2,kakkerlak,dood
469458,2,kakkerlak,in
469459,1,kakkerlakk,.
469460,1,kakkerlakk,5
469461,1,kakkerlakken,meppen
469462,1,kakweer,.
469463,1,kal,.
469464,1,kal,dan
469465,1,kal,een
469466,1,kal,ef
469467,1,kal,hokk
469468,1,kal,krijgen
469469,1,kalabas,waar
469470,1,kalan,kat
469471,1,kale,zien
469472,1,kalek,die
469473,1,kalen,ook
469474,1,kalend,maakuk
469475,1,kalender,","
469476,10,kalender,.
469477,6,kalender,en
469478,1,kalender,gaan
469479,1,kalender,hebben
469480,1,kalender,het
469481,4,kalender,kijken
469482,1,kalender,maken
469483,1,kalender,met
469484,1,kalender,om
469485,1,kalender,op
469486,1,kalender,schrijven
469487,1,kalender,slevetjn
469488,2,kalender,staan
469489,1,kalender,zien
469490,6,kalf,","
469491,5,kalf,.
469492,1,kalf,die
469493,1,kalf,dood
469494,10,kalf,en
469495,1,kalf,eten
469496,4,kalf,geboren
469497,1,kalf,liggen
469498,1,kalf,mee
469499,1,kalf,melk
469500,1,kalf,met
469501,1,kalf,of
469502,1,kalf,oud
469503,1,kalf,toen
469504,1,kalf,uit
469505,1,kalf,uitmes
469506,1,kalf,veulent
469507,2,kalf,zijn
469508,1,kalf/kees,.
469509,1,kalfje,","
469510,5,kalfje,.
469511,1,kalfje,geboren
469512,1,kalfje,heten
469513,1,kalfje,komen
469514,1,kalfje,krijgen
469515,1,kalfje,kunnen
469516,1,kalfje,op
469517,1,kalfje,worden
