lemma1,lemma2,freq
luxe,voor,1
misschien,vervelen,1
uitmaken,sommig,2
sommig,de,2
opdracht,goed,3
twee,Oefen,1
Oefen,de,1
thuis,Tip,1
op,lettergreap,1
lettergreap,Tip,1
vier,Let,2
op,dubbel,1
dubbel,letter,4
letter,Tip,1
vijf,denk,2
aan,verleden,1
zes,denk,1
zij,Tip,1
zeven,Oefen,1
Oefen,op,1
pc,Tip,1
Tip,achten,2
je,buurman,8
buurman,helpen,2
nog,hulp,1
zijn,afvragen,5
tevoren,daarom,1
circus,nooit,1
Sibel,ik,1
zijn,1.38,1
1.38,lang,1
en,weeg,2
weeg,28-29,1
28-29,kilogram,1
kilogram,ik,2
lief,handig,1
strak,kleding,4
raar,gebeurtenis,1
gebeurtenis,in,5
winkel,Kleren,3
galop,moeten,3
je,zweep,5
teugel,trekken,2
tak,voor,6
gezicht,niet,7
-xxx-,Wim,1
misschien,straf,3
waarschuwing,dat,1
misschien,stiekem,4
klas,fietsen,3
bedrijf,Sanders,1
Sanders,gaan,2
de,klassenmoeder,1
klassenmoeder,ANJA,1
ANJA,wat,1
auto,regelen,2
regelen,toen,2
Romca,Packing,3
Packing,we,1
soort,plastic,1
plastic,uniform,1
in,Carnavalfestival,1
Carnavalfestival,dat,1
Python,als,1
het,Winterwonderland,1
Winterwonderland,daarna,1
gezellig,friet,2
de,opname,4
opname,we,1
polonaise,maar,1
lopen,pas,1
toeter,gaan,2
toeter,stoppen,1
spannend,vooral,5
drak,jammer,1
elf,punt,3
punt,Best,1
drak,hebben,3
zestien,punt,1
punt,veel,3
in,doolhof,1
droomvlucht,dat,2
met,Rosanne,4
Mirte,Liene,1
Liene,Annelotte,1
Annelotte,Fena,1
Fena,en,1
en,Ava,1
Ava,ik,1
Rosanne,buiten,1
Rosanne,speel,1
hebben,hockeystick,1
ik,inhaal,1
inhaal,les,1
les,Rosanne,1
hockey,daarom,1
ze,hockeystick,1
op,kidsdans,1
kidsdans,dat,1
gymmen,ook,3
gymzaal,Laatst,1
we,sinterklaasfeest,1
sinterklaasfeest,dinsdag,1
normaal,gym,1
je,Timber,1
Timber,en,1
2,dochter,4
Italië,bij,4
een,zwempark,3
beroep,een,3
beroep,het,2
Mario,Slechteriken,1
Slechteriken,tegen,1
tegen,Mario,1
of,Mees,1
Kees,spelen,2
automatisch,apparaa,1
apparaa,uitvinden,1
boek,automatisch,1
automatisch,openklpen,1
openklpen,en,1
lezen,Willie,1
uitvinden,Dierenvertaler,1
Dierenvertaler,Zwevende,1
Zwevende,hangmat,1
hangmat,er,1
ik,neemgen,2
vriend,tegelijk,2
tegelijk,kunnen,3
kunnen,spelen\doen,1
spelen\doen,maar,1
zuinig,en,4
weg,best,1
best,zonde,1
Lego,we,3
verdrietig,Jou,1
Jou,gaan,1
missen,Marlijn,1
Marlijn,en,2
spelen,J,1
J,e,2
ding,opnoemen,5
opnoemen,je,2
verstopper,tv,3
Like,hebben,2
merk,Nike,3
Nike,Grapje,2
Grapje,hoor,2
hoor,hier,6
anders,nee,2
weekend,vrijdag,6
hockeytraining,niet,1
computeren,bijna,1
9,’s,1
’s,och-,1
och-,tends,1
tends,opgehalen,1
door,Luna,1
Luna,vriendin,1
hockeywedstrijd,winnen,1
doelpunt,zondag,1
11,moeten,1
ons,camper,1
camper,op,1
in,Venray,1
Venray,en,1
gelijk,pallet,1
pallet,ophalen,1
ophalen,vloerbedekking,1
vloerbedekking,voor,1
camping,meestal,1
meestal,toen,1
hebben,Duitser,1
Duitser,ons,2
ons,plekje,1
plekje,ingepikt,1
ingepikt,maar,1
echt,plek,2
het,automatisme,1
automatisme,en,1
doorhebben,maar,1
veel,leesbaar,1
zo,modern,1
een,busbaan,1
busbaan,oversteken,1
bus,net,2
riem,waardoor,1
kop,trekken,1
mee,sleuren,3
sleuren,in,1
groot,regenplas,2
regenplas,maar,1
uitlaatgas,en,4
eigen,gaan,2
gewoon,oppakken,3
bijvoorbeeld,moe,1
slaag,of,2
beest,gewoon,4
anders,eten,8
bijvoorbeeld,groente,2
of,vet,1
ergens,losgelaten,1
het,Krugerpark,1
Krugerpark,daar,1
struisvogel,die,2
uitzien,bijvoorbeeld,3
voor,dde,1
dde,klas,1
een,iPads,1
iPads,gaan,1
schoolbus,en,1
kleren,vanzelf,1
vanzelf,aangaan,1
aangaan,dat,1
werk,dwingen,1
dwingen,vast,1
vast,dier,2
baas,zelf,2
haten,vast,1
naar,tropisch,1
tropisch,regenwouad,3
regenwouad,de,1
water,park,1
Einde,the,1
winter,Wim,1
ijs,Wim,1
fietsen,te,2
snel,waardoor,1
ijs,plotseling,1
krak,zijn,1
ijs,zakken,1
shirt,zitten,7
tak,vast,3
vast,waardoor,1
verschillend,karakter,4
karakter,er,1
veel,blaft,1
blaft,zoals,1
schapendoes,hebben,1
karakter,druk,1
druk,speels,1
speels,rustig,1
rustig,je,7
veel,krullen,5
krullen,maar,2
jachthond,moeten,1
rass,maar,1
altijd,expre,2
expre,ze,1
je,begeleiden,2
begeleiden,er,1
ook,zwerfhondjes,1
zwerfhondjes,dat,1
losgelaten,maar,2
Sint,varen,2
zee,Piet,1
vert,Gouda,1
Gouda,liggen,1
liggen,Sint,1
mooi,tabberd,1
tabberd,en,1
mijter,aan,1
Piet,halen,4
zakk,pepernot,1
piet,Oh,1
ja,halen,1
zak,schuimp,1
schoen,cadeaut,1
cadeaut,Worden,1
ernstig,dat,1
ermee,ophouden,1
raamp,vliegtuig,4
sterk,in,4
zoals,sleeën,1
ook,spelcomputer,2
beweging,zetten,1
al,computeren,1
Gijsberdina,en,1
nicht,best,1
knuffel,hebben,2
zijn,jongensdingen,1
spannend,welk,2
welk,kunst,2
hun,slecht,1
door,kunst,2
geen,pauze,8
game,actie,2
actie,race,1
race,bouwen,1
speel,ze,5
noorden,regenen,3
we,onweer,1
onweer,in,4
westen,opklaring,1
opklaring,en,2
zelfs,massage,1
massage,daardoor,1
het,kuddedieor,1
kuddedieor,zijn,1
met,laptops,1
uitstap,vaak,1
vaak,muziekles,2
middelbaar,ga,1
ik,superlang,1
superlang,gaan,1
fietsen,Dertig,1
minuut,heen,2
heen,dertig,1
naar,Peelland,1
Peelland,en,1
hebben,havo/vwo-advies,1
havo/vwo-advies,hopelijk,1
aannemen,wat,1
gaan,plagen,4
plagen,maar,5
heten,encyclopedie,1
encyclopedie,van,1
de,Natuur,1
Natuur,boek,1
daar,lezen,2
Lego,World,2
World,daar,1
lego,tegen,1
kerk,die,3
boom,erop,2
de,sleepwagen,1
sleepwagen,nog,1
avond,iemand,1
de,sleepwagenmann,1
sleepwagenmann,toen,1
cool,gaaf,2
gaaf,er,2
stoel,keuken,1
keuken,bank,1
en,badkamer,2
superdruk,er,1
de,pont,3
pont,over,1
brandweer,gaan,2
dak,los,1
los,knippen,1
ineens,wakker,6
spin,voor,2
beetje,dicht,1
steen,mijn,1
eronder,ha,1
ha,mijn,1
moeder,Aaaah,2
Aaaah,Neee,1
Neee,ze,1
steen,ach,1
ach,boeien,1
groot,drol,4
drol,nu,1
ja,me,1
me,bruin,1
bruin,klelen,1
klelen,het,1
boeien,jammer,1
boel,rennen,1
rennen,ikzelf,1
vader,pissen,1
pissen,op,1
gaan,boeien,1
boeien,met,1
mijn,minigrom,1
minigrom,zijn,1
huilen,nee,1
keer,verrassen,4
nieuw,blokfluit,1
blokfluit,krijgen,1
verjaardag,juist,1
mooi,blokfluit,1
mijn,draak,2
draak,heten,1
heten,Drakie,1
Drakie,de,1
van,Drakie,1
Drakie,zijn,1
blauw,bruin,8
bruin,roze,1
eten,mais,1
mais,zaad,1
hebben,slagtand,2
slagtand,hebben,2
pijn,alleen,2
groot,baas,3
klein,kinde-,1
kinde-,renn,1
renn,pijn,1
pijn,Einde,4
vakcollege,daar,1
plas,daar,4
we,omheen,1
omheen,toen,2
brengen,mevrouw,1
Deursen,ons,1
de,zijingang,2
zijingang,ofzoiets,1
ofzoiets,toen,1
zijn,afsplitsten,1
afsplitsten,we,1
drie,rechthoek,1
rechthoek,vier,1
vier,rond,4
10,spijker,2
spijker,toen,1
zetten,krijgen,1
4,kaars,1
kaars,daarna,1
Deursen,en,1
auto,bezig,1
po,gel,1
geur,kiezen,2
kiezen,vanille,1
vanille,willen,1
willen,ker,1
ker,appel,1
Peer,lavendel,1
lavendel,en,1
kiezen,rood,1
kunnen,mengen,2
mengen,toen,2
slang,denken,1
voor,slang,6
slang,toen,2
wurgslang,kroop,1
kroop,ver,2
lucht,Oef,1
zijn,Reina,1
Reina,ik,1
in,held,2
konijn,alleen,3
gaas,kapot,1
kapot,gebeten,5
vriend,samenwoon,1
samenwoon,maar,1
hem,Vlekkie,1
Vlekkie,noemen,1
vlek,noemen,1
gewoon,Vlekkie,1
Vlekkie,ver,1
zoals,Nova,1
Nova,Eva,1
Eva,Lois,1
Lois,Isa,1
Isa,B,1
B,Isa,1
Rinske,ik,1
bijna,spannend,2
thuis,fijn,2
mama,Irene,1
papa,Peter,1
Rick,alleen,1
alleen,Rick,1
dag,irritant,1
hoofdstad,heten,1
heten,Barcelona,1
een,laser-pen,1
laser-pen,van,1
duur,in,3
lang,geweer,1
geweer,kopen,2
echt,pistool,1
pistool,het,2
en,klein-gemiddeld,1
klein-gemiddeld,het,1
echt,Neymar,1
jr.,en,1
Messi,ontmoeten,2
groot,i,1
i,havel,1
havel,ook,1
dj,Deina,1
Deina,ontmoeten,1
poepen,paar,2
paar,leven,4
ruiken,eten,3
drinken,horen,2
horen,bad,2
bad,vliegtuig,1
bad,Vliegtuigen,1
elektrisch,groot,2
glas,metaal,2
niet,elektrisch,3
broer,trekker,1
omdat,iets,1
makkelijk,afgeven,1
afgeven,en,2
tegen,Hercules,2
Hercules,en,2
winnen,ons,3
spits,Timo,1
één,door,3
keeper,zondag,1
nog,techniektraining,1
techniektraining,doen,1
van,10.45,1
10.45,tot,1
tot,11.45,1
warming-up,met,1
de,speedladder,1
speedladder,waar,1
paar,oefening,1
met,Timo,4
Timo,Jelmer,1
Jelmer,ik,3
en,Perrij,1
Perrij,toen,1
genaamd,honderdtachtig,1
honderdtachtig,doen,1
spel,Tienen,1
Tienen,en,2
beker,tegen,2
tegen,VCS,1
VCS,E1,1
Poe,wat,2
hier,schuilen,1
schuilen,zo,3
pissebed,dan,1
ik,e,1
e,kamer,1
Pim,zitten,2
op,Job,2
daaf,en,1
Rob,Frank,1
Frank,met,4
ik,8-0,1
8-0,verliezen,1
verliezen,v.,1
v.,Einde,1
Engels,buldogs,1
buldogs,ik,3
van,hondenkoek,1
kunnen,speciaal,2
hondenbrokk,kopen,1
een,Tjiewawa,1
Tjiewawa,je,1
Engels,water,1
een,Tekel,1
Tekel,en,1
ook,langharig,1
een,kortharig,4
gemakkelijk,optillen,1
Interview,Bastiaantje,1
Bastiaantje,zet,1
muziek,eens,1
zachter,we,1
nog,buur,1
buur,oproepen,1
roepen,Bastiaantje,1
Bastiaantje,naar,1
muziek,nou,1
Gaga,en,9
gewoon,hard,4
ik,Lady,1
Gaga,interviewen,4
interviewen,in,1
droom,zeker,1
echt,interviewen,1
interviewen,ze,1
haar,interviewen,1
een,treinkaartje,1
treinkaartje,en,1
een,auditie,1
die,auditie,1
auditie,wel,1
hè,vragen,1
duh,dat,3
Amsterdam,zodat,1
shoppen,zullen,1
anders,meegaan,1
meegaan,afvragen,1
gezellig,zeggen,2
zeggen,Bastiaantje,3
Bastiaantje,de,1
vragen,Bastiaantje,1
Bastiaantje,waar,1
Oh,in,1
mogen,Bastiaantje,1
Bastiaantje,wel,1
wel,Lady,1
interviewen,komen,1
je,Bastiaantje,1
Bastiaantje,we,1
door,roept,1
nummer,trekken,1
trekken,wat,3
Bastiaantje,echt,1
omkleden,zeggen,2
Bastiaantje,tot,1
zo,hè,2
hè,mam,3
als,Bastiaantje,2
Bastiaantje,terug,1
gelijk,auditie,1
doen,succes,1
succes,zeggen,3
moeder,Hallo,3
heten,Bastiaantje,1
Bastiaantje,en,1
graag,Lady,1
interviewen,nou,1
nou,begin,4
Bastiaantje,alleen,1
zingen,moeten,3
stoppen,Stop,1
Stop,maar,3
met,Lady,1
Gaga,mogen,1
echt,Yes,1
Yes,terugroepen,1
terugroepen,Bastiaantje,1
Bastiaantje,mam,1
mogen,Lady,1
zijn,Bastiaantje,1
Bastiaantje,droom,1
toch,uitkomen,1
uitlaten,aan,4
riem,houden,2
stuk,zand,1
zand,mogen,1
geven,geboren,1
meteen,oppakken,1
oppakken,Probeer,1
lamp,onder,1
uithangen,ouder,1
riem,als,4
nooit,bijvoorbeeld,1
hij/zij,laten,2
bam,mobiel,1
stuk,geven,3
een,drone,10
drone,of,1
camera,kunnen,2
drone,kosten,1
zorgen,gewoon,1
zijn,wachtwoord,3
ontvoerder,een,1
mobiel,erbij,1
erbij,mijn,3
zitten,geven,3
hen,liever,2
komen,zweven,1
groot,digibord,1
een,buffettafel,1
buffettafel,met,1
minuut,spelletjestijd,1
spelletjestijd,op,1
digitaal,rekenen,1
aardrijkskun,blits,1
blits,nieuwsbegrip,1
nieuwsbegrip,Engels,1
robot,vragen,1
wc,brengen,1
je,la,4
la,opruimen,2
rekenboek,opruimen,1
je,spellingschrift,2
spellingschrift,en,1
dan,Playmobil,2
Playmobil,aan,1
tennisser,gaan,1
beker,goud,2
brons,en,5
medaille,niet,1
ander,sporet,1
sporet,zoals,1
hockey,zwemwedstrijd,1
zwemwedstrijd,tafeltennis,1
tafeltennis,judo,1
karate,twirf,1
twirf,schaatswedstrijd,1
en,kunstschaatsen,1
kunstschaatsen,sommig,1
hand,aanraken,4
aanraken,heel,1
die,hockey,2
bij,NMHC,1
NMHC,hij,1
apparaat,hij,1
hij,tikken,5
hockeystick,in,2
hockeystick,uit,2
chip,de,1
de,nieuwen,1
nieuwen,hockeystick,1
schoot,goal,1
voor,goal,1
schoot,zeiden,1
C1,zitten,1
chip,doen,1
D5,dat,2
nieuw,diert,1
zoals,vogelt,1
vogelt,kalfjes,1
kalfjes,bigge,1
tulp,zijn,2
heeeel,mooi,2
roos,welk,1
welk,bloem,1
jij,hn,1
hn,mooi,1
je,zomerkler,1
zomerkler,aan,1
ook,beweegspellen,1
beweegspellen,doen,1
tegen,echt,3
gamen,beschadig,1
Binnenspelen,omdat,2
kleuren,dan,4
grasveld,tikker,1
gras,voetballen,2
doen,verschillenden,1
verschillenden,tikker,1
tikker,zoals,2
zoals,knakworsttikkertje,1
knakworsttikkertje,en,1
en,tv-tikkertje,1
meester,Koen,1
Koen,hij,4
laat,maand,1
maand,heel,1
oefenen,heel,8
sommig,we,2
verven,voor,2
de,decor,1
decor,stuk,1
stuk,leren,3
heel,rommelig,3
rommelig,in,1
hun,licht,1
wind,liggen,1
naar,bepalen,1
hebb,negen,1
negen,keer,4
op,turn,2
turn,zitten,2
veroorzaken,vogel,3
goed,touwtjespring,1
touwtjespring,lummelen,1
lummelen,zijn,1
huis,ervan,1
en,appelstuk,3
Roer,tot,6
één,mengsel,1
mengsel,zijn,2
bladerdeegplakjes,klaar,1
plak,het,2
mengsel,4.-,1
4.-,vouw,1
flap,dicht,1
Lieve,pap,1
middagdu,dat,1
Groetjes,Shanna,1
uitrusten,achter,1
laptop,iPhone,1
PlayStation,soms,1
club,SDC12,1
SDC12,ik,1
voetbal,haast,1
kwartier,met,6
dag,keeperstraining,1
keeperstraining,ik,1
sta,rechts,2
rechts,in,3
midden,we,2
inmiddels,vijf,1
zijn,Cas,1
Cas,H.,1
H.,of,1
of,Jochem,1
Jochem,of,1
of,Gijs,1
ver,verschil,2
knikkeren,Voetballen,1
knikkeren,vinden,2
komen,17,1
november,op,1
lieten,eerst,1
en,uitleggen,4
we,trommelen,3
het,vaandel,1
over,kleiduif,1
kruisboog,kleiduiven,1
kleiduiven,schieten,1
eerder,nog,2
nog,raden,1
kist,zitten,5
moeten,gilde,1
gilde,opzoeken,1
en,afraden,1
afraden,wat,1
en,mini,6
mini,vaandel,1
vaandel,enzovoort,1
over,poes,5
poes,Kitten,1
Kitten,of,1
halen,betekenen,1
zij/hij,het,1
vinden,Poezen,1
Poezen,houden,1
van,touw,4
touw,voor,2
houden,staat,1
staat,hij/zij,1
hij/zij,haar,2
klauw,er,1
snel,pijn,1
pijn,ooit,1
ooit,toen,3
en,kraste,3
kraste,mij,2
Paasdag,iedereen,1
aten,lekker,3
middag,zullen,2
zullen,opa,2
arriveren,Lizzy,1
plek,Els,1
Els,beginnen,1
speciaal,aspergesoep,1
aspergesoep,maken,1
zijn,Tweede,3
zijn,Lizzy,6
Lizzy,weer,1
touw,bij,3
trap,dus,2
onderzoek,ze,3
Chocola,het,1
opeens,voetstapap,2
zien,geel,2
Lizzy,weg,1
gil,zien,1
een,chocolade-ei,2
chocolade-ei,toen,1
gegrom,dichterbij,1
giraffe,leeft,1
geit,eten,2
wesp,die,2
pikken,je,1
ook,uitkijken,6
die,dichterbij,1
stampen,hetzelfde,1
opeten,enzo,1
tijger,pakken,1
bepalen,loopsnelheid,1
loopsnelheid,een,1
panter,kunnen,1
maar,bepalen,4
huisdier,bijvoorbeeld,4
echt,knuffelen,1
goed,afstand,3
water,bijvoorbeeld,3
walrus,een,1
orka,allemaal,1
gemeen,het,2
water,dolfijnen,1
dolfijnen,maken,1
botsen,dan,2
weer,gebruik,1
hebben,merel,1
merel,mus,1
mus,enzovoort,1
ook,meeuw,1
meeuw,die,1
brood,Merel,1
Merel,eten,1
dinget,dit,1
tegenwoordig,binnen,1
verslaving,van,1
sport,fietsen,1
conditie,bijvoorbeeld,2
zitten,-soort,1
-soort,van,1
van,computeren-,1
computeren-,gebeuren,1
letten,altijd,1
niet,inleveren,2
inleveren,krijgen,1
succes,doei,5
zijn,arnoldus,1
arnoldus,ik,1
leukst,maar,1
soms,Hebben,1
dan,Doen,1
Doen,ja,1
eraan,niks,2
dan,botsen,5
overal,tegenaan,2
tegenaan,en,5
prik,dan,3
slaap,voor,1
surprise,iedereen,4
kaar,staan,1
klasgenoot,je,1
cadeaut,mogen,2
max.,3,1
helemaal,boos,3
vaak,voetbalplaat,1
voetbalplaat,mijn,1
lief,Neefje,1
Neefje,zijn,1
groot,nicht,5
Puck,mijn,2
kwaad,ik,9
ongelijk,zelf,1
vader,gebruiken,3
minuut,Wifi,1
Wifi,dan,1
één,kreeg,1
kreeg,in,1
betalen,bijvoorbeeld,1
dus,sparen,1
internet,zonde,1
zonde,half,1
uur,geld,1
spellet,kost,2
telefoon,geldverspilling,1
daar,rozijon,1
van,Stop,2
Computeren,want,2
iets,vast,1
meestal,enthousiast,1
enthousiast,als,1
veel,kruisingdieren,1
kruisingdieren,Kruising,1
Kruising,tussen,3
neushoorn,Kruising,1
muis,Kruising,1
duizelig,mijn,1
mijn,temperatuur,1
temperatuur,temperaturen,1
temperaturen,ik,1
verkouden,ik,1
ook,niezen,1
poes,stinken,1
verschillen,ze,5
verwenen,met,1
koek,een,4
nieuw,bot,1
over,dierendag,1
dierendag,op,1
verwen,dieren,1
zelfs,cadeaut,1
cadeaut,vooral,1
extra,aai,1
hun,bol,1
bol,of,1
of,extra,2
op,dierendag,6
dierendag,gaan,1
lang,poos,1
poos,rennen,1
liefde,dan,1
leuk,konijn,2
reuk,konijn,1
rennen,konijn,1
oud,O,3
O,konijn,1
zacht,konijn,1
aantekenen,elk,2
een,tekenblok,2
tekenblok,krijgen,1
met,tekening,3
grappig,tekening,1
tekening,met,4
kleuren,potload,1
potload,zelf,1
zelf,kleuren,1
stift,dat,1
dat,inkleuren,2
inkleuren,gewoon,1
lekker,soms,5
soms,print,1
ik,whatsappen,3
kan,op,1
ruit,spel,1
ik,kapertsen,1
kapertsen,ik,1
met,Jill-MaximilianMax-Daniel-Kira-Liama-Lina-,1
Jill-MaximilianMax-Daniel-Kira-Liama-Lina-,Amina,1
Amina,Grace-Sarah-ShobiaJohanna-Mika-Leo-Leo,1
Grace-Sarah-ShobiaJohanna-Mika-Leo-Leo,Simon,1
Simon,Lucas,1
Lucas,Jonas-Marie,1
vriend,Bengt,1
Bengt,we,1
daar,geminigolfd,1
geminigolfd,en,1
carnavalsoptocht,wezen,1
kinderoptocht,meedoen,1
aap,je,2
vasthouden,leer,1
opeens,zullen,1
gaan,dragen,5
trainer,de,6
mij,afschuiten,1
afschuiten,ik,1
ontwijken,de,1
mijn,medespelers,1
medespelers,zijn,1
raken,allebei,1
nogal,duur,2
kerstboom,neerzetten,2
afsteken,zo,1
veel,pijl,2
gym,klimmen,1
klauteren,Einde,1
Lieve,ze,2
heel,lichtoranje,1
lichtoranje,ik,1
kat,Kitie,1
Kitie,en,1
één,nes,1
nes,hebben,3
bed,geboren,2
andersom,geboren,1
mijn,ka,1
ka,die,1
de,dikzak,3
dikzak,en,4
en,Mijne,1
Mijne,heten,2
heten,Vosje,1
Vosje,en,1
heten,Babel,1
Babel,en,1
heten,Hambo,1
Hambo,en,1
taalfout,kunnen,1
gevolg,voor,3
beetje,mishandelen,1
in,vrachtwagen,5
en,klapp,1
klapp,krijgen,1
dag,brokk,8
mening,Oh,1
dier,afschaffen,2
gaan,sinds,2
de,EF3,1
EF3,ik,1
de,E10,3
E10,en,1
sinds,zijn,2
bij,juulie,1
juulie,huinail,1
huinail,ik,1
sta,drie,1
broer,zes,1
en,mn,2
mn,ander,1
de,A6,1
A6,en,1
vaak,piet,1
scoor,best,2
mij,scoren,1
Daan,O.,1
O.,mijn,1
een,Daan,1
een,Den,1
Den,en,2
ze,besparen,1
besparen,er,1
vaak,geld,1
eens,duur,1
lievelingsding,zijn,6
altijd,fifa,1
fifa,14,1
zijn,Aguëro,1
Aguëro,Benzena,1
Benzena,dat,1
mijn,Porsche,2
Porsche,te,2
heten,Autootje,1
Autootje,Porsche,1
Porsche,dit,1
kespan,voloop,1
voloop,de,1
slee,weg,2
aan,wu,1
wu,naar,2
Nederland,Elfjes,1
Elfjes,zullen,1
Kerstman,uit,1
slee,drukken,1
drukken,waaaa,1
waaaa,ooo,1
cadeaut,laten,1
daar,den,1
den,ik,2
ik,woe,1
woe,hooo,1
hooo,kiarr,1
kiarr,de,1
elfje,laden,1
laden,Elf,1
Elf,zijn,1
soort,Kersman,1
Kersman,we,1
we,wesjoe,1
wesjoe,welfin,1
hokk,bijna,1
nacht,verblijf,1
elk,verblijf,1
bord,hangen,3
hangen,waarop,1
waar,vandaan,1
ook,dierenarts,1
dierenarts,voor,2
te,schatten,1
schatten,wanneer,2
wanneer,als,2
ze,overgeplaatst,2
overgeplaatst,naar,3
verblijf,schoon,1
schoon,voorbereiden,1
dier,verstoppen,1
die,entree,1
entree,moeten,1
Nederland,achter,1
game,Buitenspelen,1
Buitenspelen,met,3
basketball,Gamen,1
kaart,afgeven,1
al,genieten,2
tenue,kopen,1
voor,handtekening,1
het,tenue,3
speler,stellen,1
pot,Fifa,2
mijn,perfect,3
perfect,dag,3
slim,Hoi,1
zijn,Kore,1
Kore,ik,1
toen,mw,1
mw,keel,1
keel,vinden,1
leven,geen,5
iets,die,2
keer,deken,1
deken,mijn,3
een,delijk,1
delijk,mas,1
mas,ons,1
dorp,veilig,1
2,man,11
en,meepakken,3
meepakken,het,1
tasje,de,1
vrouw,schriken,2
grond,terecht,2
rennen,dit,2
haalt,Peter,1
Peter,onderuit,2
onderuit,net,1
volgen,ze,14
laat,helpen,1
huisarts,Peter,1
schriken,waar,4
verhaal,2,3
kunnen,sluipen,1
van,Jakhals,1
Jakhals,wolf,1
en,Prairiehond,1
Prairiehond,en,1
en,goudjakhal,1
goudjakhal,ze,1
weggooien,ze,2
stad,helemaal,1
kasteel,tegenkomen,1
snoepwinkel,kunnen,1
heel,véél,1
drop,dropveter,1
worden,snoep,2
snoepfabriek,maar,1
idee,Heb,1
hoezo,ik,6
idee,Oh,1
lego,mochten,1
en,maïsdoolhof,1
maïsdoolhof,hebben,1
2,vol,3
met,mais,2
mais,en,3
uitglijden,op,2
springkussen,want,1
even,yolo,2
yolo,Kindje,1
Kindje,poepen,1
of,kakken,1
kakken,als,1
als,sommigen,2
sommigen,als,1
persen,bij,1
bij,poeop,1
poeop,mens,1
je,scheld,1
scheld,met,1
gewoon,yolo,1
yolo,enzo,1
mogen,schelden,2
game,even,1
voorbeeld,mens,2
mens,gast,1
gast,flikker,1
flikker,dood,1
dood,homo,1
homo,jezelf,1
jezelf,soms,1
moeder,schelden,2
schelden,mogen,1
terug,schelden,1
willen,T-Bo,1
T-Bo,met,1
spelen,T-Bo,1
T-Bo,gaan,1
naar,Jack,6
Jack,huis,1
huis,T-Bo,1
T-Bo,kloppen,1
deur,Jack,1
zeggen,Jack,16
Jack,maar,3
moeten,Anne,1
Anne,mee,3
Jack,mmm,1
mmm,kijken,1
de,schoolgids,1
schoolgids,even,1
Anne,Leg,1
Hengelo,oh,1
vlakbij,even,1
nummer,dertig,1
dertig,ze,1
aan,Hé,1
maar,T-Bo,2
T-Bo,vinden,1
T-Bo,moeten,1
Jack,want,3
Anne,maar,5
tegen,T-Bo,1
T-Bo,want,1
want,Anne,1
school,hem,3
fiets,laten,3
fiets,helemaal,4
helemaal,stuk,3
gaan,T-Bo,1
T-Bo,Anne,1
Anne,terugpakken,1
Eindhoven,daar,3
Python,de,2
boomstam,de,4
draak,toen,3
vuur,stap,3
de,I-pad,3
I-pad,vinden,1
opruimen,soms,2
wij,verstoppertje,1
niet,vanaf,9
iedereen,gelukkig,10
hond,honger,1
ook,staait,1
staait,ze,1
bos,achterliet,1
achterliet,met,1
willen,meegaan,1
grond,leggen,6
vinden,Arme,1
Arme,Wim,1
voetballen,korfballen,1
korfballen,enzovoorts,1
maximaal,met,2
sleeën,sneeuwballengevecht,1
sneeuwballengevecht,of,5
zwemmen,zonnen,4
strand,zandkastelen,2
zandkastelen,gaan,2
melk,honden,1
hem,s,1
morgen,brokk,1
hebben,mooien,4
mooien,oog,1
grappig,neusje,2
neusje,mijn,1
heten,Maikey,1
Romy,gaan,6
genaamd,Fleur,1
kennis,en,6
vriendin,wie,1
wie,fietsen,1
woestijn,iemand,1
hard,help,7
help,Fleur,2
ik,zakte,3
zand,zeggen,1
zeggen,Maureen,3
Maureen,Maureen,1
Maureen,hebben,1
redden,wat,4
naam,afvragen,2
afvragen,Romy,1
Romy,Maureen,1
Maureen,zeggen,1
Maureen,zullen,1
fietsen,vragen,2
aan,Romy,2
en,Maureen,5
Maureen,ja,1
zeiden,Romy,1
Maureen,tegelijk,1
meisje,fietsen,1
warm,woestijn,1
gigantisch,zeggen,1
Maureen,er,1
aan,Fleur,1
Fleur,Romy,1
Maureen,vroegen,1
vroegen,hoe,3
heten,Sienna,1
Sienna,en,3
Sylvie,met,1
zitten,25,2
7/8b,op,1
geheim,tijdmachine,1
tijdmachine,daar,1
daar,wisen,1
wisen,Willie,1
Fee,van,1
geheim,Willie,1
Fee,zijn,1
spionan,in,1
fantastisch,op,1
iets,Willie,1
Fee,fietsen,1
fietsen,zoals,1
met,spellingle,1
spellingle,maar,1
mogen,Willie,1
Fee,even,1
wat,bespreken,2
bespreken,met,2
duren,Excuus,1
Excuus,daarvoor,1
juf,antwoorden,1
natuurlijk,meneer,1
meneer,neem,1
mee,Willie,1
Fee,liepen,1
directeur,liep,1
zeggen,Girls,1
Girls,ik,2
missie,voor,3
nu,direct,2
punt,ontvoeren,1
ontvoeren,te,2
Oké,antwoord,2
antwoord,Willie,1
Fee,hier,1
de,gadget,1
gadget,als,1
een,oort,3
oort,voor,1
jou,Willie,1
een,lipgloss,1
Willie,willen,1
gelijk,uitproberen,2
uitproberen,NIET,1
NIET,dOEN,2
dOEN,roepen,1
Willie,stoppen,1
laser,lipgloss,1
lipgloss,O,1
O,haha,1
haha,cool,1
cool,riepen,1
riepen,Willie,1
Fee,in,2
Fee,krijgen,1
speld,voor,2
bloeme,erop,1
