,lemma1,lemma2,freq
80157,nieuw,brugklasser,1
80158,nieuw,buisje,1
80159,nieuw,buizen,1
80160,nieuw,bumper,1
80161,nieuw,bureau,4
80162,nieuw,burgemeester,1
80163,nieuw,bussen,1
80164,nieuw,buur,12
80165,nieuw,buurjongen,3
80166,nieuw,buurten,2
80167,nieuw,cadeau,1
80168,nieuw,call,4
80169,nieuw,camping,2
80170,nieuw,caravan,1
80171,nieuw,cavia,2
80172,nieuw,cel,2
80173,nieuw,chauffeuse,1
80174,nieuw,circus,1
80175,nieuw,club,3
80176,nieuw,clubhuis,1
80177,nieuw,coach,3
80178,nieuw,computer,2
80179,nieuw,computeren,4
80180,nieuw,concert,1
80181,nieuw,console,1
80182,nieuw,crossmotor,1
80183,nieuw,dag,12
80184,nieuw,dagboek,1
80185,nieuw,dak,1
80186,nieuw,dans,1
80187,nieuw,dansen,1
80188,nieuw,dansje,1
80189,nieuw,deel,1
80190,nieuw,dekbedovertrek,2
80191,nieuw,deken,1
80192,nieuw,deur,2
80193,nieuw,dier,104
80194,nieuw,dierentuin,3
80195,nieuw,diersoort,10
80196,nieuw,diertje,1
80197,nieuw,ding,105
80198,nieuw,dingen,4
80199,nieuw,diploma,1
80200,nieuw,docent,3
80201,nieuw,doel,2
80202,nieuw,doen,1
80203,nieuw,dolfijn,1
80204,nieuw,dooien,1
80205,nieuw,doorgaan,1
80206,nieuw,dorp,1
80207,nieuw,drank,1
80208,nieuw,duo,1
80209,nieuw,ei,2
80210,nieuw,eigenares,1
80211,nieuw,eigenaresse,3
80212,nieuw,eiland,1
80213,nieuw,elastiekje,1
80214,nieuw,energiebron,1
80215,nieuw,envelop,1
80216,nieuw,ervaring,1
80217,nieuw,eten,2
80218,nieuw,euro,1
80219,nieuw,fabrieken,2
80220,nieuw,familie,2
80221,nieuw,familielid,1
80222,nieuw,feesten,1
80223,nieuw,fietsbel,1
80224,nieuw,fietsen,153
80225,nieuw,fifa,2
80226,nieuw,film,15
80227,nieuw,filmpje,1
80228,nieuw,flat,1
80229,nieuw,fluiten,1
80230,nieuw,fontein,1
80231,nieuw,fort,1
80232,nieuw,foto,1
80233,nieuw,fruit,1
80234,nieuw,fwe,1
80235,nieuw,game,5
80236,nieuw,gamen,7
80237,nieuw,gebieden,2
80238,nieuw,gebouw,3
80239,nieuw,gelden,5
80240,nieuw,generatie,3
80241,nieuw,geranium,1
80242,nieuw,geuren,1
80243,nieuw,geweer,2
80244,nieuw,gewei,2
80245,nieuw,gezicht,1
80246,nieuw,gips,1
80247,nieuw,giraf,1
80248,nieuw,giraffe,1
80249,nieuw,glas,2
80250,nieuw,glazen,1
80251,nieuw,glijbaan,2
80252,nieuw,goal,1
80253,nieuw,gordijn,1
80254,nieuw,goudvis,20
80255,nieuw,gozer,1
80256,nieuw,grap,1
80257,nieuw,gras,2
80258,nieuw,grasmaaier,10
80259,nieuw,griezel,1
80260,nieuw,groep,4
80261,nieuw,groepje,2
80262,nieuw,gum,1
80263,nieuw,guns,1
80264,nieuw,gym,1
80265,nieuw,gymp,2
80266,nieuw,gymschoen,2
80267,nieuw,haar,2
80268,nieuw,haargroeimiddel,1
80269,nieuw,halen,2
80270,nieuw,halsband,1
80271,nieuw,hamsteren,1
80272,nieuw,handballen,1
80273,nieuw,hangmat,1
80274,nieuw,headset,1
80275,nieuw,hebben,16
80276,nieuw,heksenbezem,16
80277,nieuw,helikopter,1
80278,nieuw,hengelen,1
80279,nieuw,hersencel,1
80280,nieuw,hert,2
80281,nieuw,hit,1
80282,nieuw,hobby,4
80283,nieuw,hockeystick,1
80284,nieuw,hoeden,1
80285,nieuw,hoesje,1
80286,nieuw,hokken,16
80287,nieuw,hond,62
80288,nieuw,hondenbrok,1
80289,nieuw,hoofdkwartier,1
80290,nieuw,hoofdletter,1
80291,nieuw,hoofdpiet,1
80292,nieuw,horloge,2
80293,nieuw,hotel,2
80294,nieuw,huis,90
80295,nieuw,huisdier,8
80296,nieuw,huizen,3
80297,nieuw,hut,3
80298,nieuw,idee,2
80299,nieuw,ijsje,3
80300,nieuw,ijssalon,1
80301,nieuw,internetten,1
80302,nieuw,inwoner,1
80303,nieuw,ipad,2
80304,nieuw,jaar,39
80305,nieuw,jas,1
80306,nieuw,jassen,6
80307,nieuw,jong,15
80308,nieuw,jongen,3
80309,nieuw,jonkie,2
80310,nieuw,juf,14
80311,nieuw,juffrouw,2
80312,nieuw,jurk,7
80313,nieuw,k3-tje,2
80314,nieuw,kaart,1
80315,nieuw,kamer,15
80316,nieuw,kameraad,1
80317,nieuw,kanten,1
80318,nieuw,kantine,1
80319,nieuw,kapsel,1
80320,nieuw,kast,5
80321,nieuw,kasteel,1
80322,nieuw,kater,3
80323,nieuw,kauwgom,1
80324,nieuw,kerk,6
80325,nieuw,kerstboom,2
80326,nieuw,kerstman,1
80327,nieuw,ketting,1
80328,nieuw,keuken,1
80329,nieuw,kijken,1
80330,nieuw,kikkeren,1
80331,nieuw,kind,41
80332,nieuw,kip,5
80333,nieuw,klas,26
80334,nieuw,klasgenoot,21
80335,nieuw,klasgenootje,2
80336,nieuw,klasse,1
80337,nieuw,kleding,15
80338,nieuw,kleedkamer,1
80339,nieuw,kleren,72
80340,nieuw,kleur,1
80341,nieuw,kleuren,3
80342,nieuw,klokken,1
80343,nieuw,knop,1
80344,nieuw,knuffelbeer,1
80345,nieuw,knuffelen,1
80346,nieuw,koekje,1
80347,nieuw,koelkast,1
80348,nieuw,koffer,1
80349,nieuw,koffie,1
80350,nieuw,kokkin,1
80351,nieuw,komen,6
80352,nieuw,konijn,5
80353,nieuw,koning,2
80354,nieuw,koningin,24
80355,nieuw,koningslied,2
80356,nieuw,kooi,4
80357,nieuw,kopen,27
80358,nieuw,koptelefoon,1
80359,nieuw,kostuum,1
80360,nieuw,kraam,1
80361,nieuw,kracht,1
80362,nieuw,krant,1
80363,nieuw,krat,1
80364,nieuw,krijgen,17
80365,nieuw,kring,1
80366,nieuw,kronen,1
80367,nieuw,kunstje,6
80368,nieuw,laarsje,1
80369,nieuw,laarzen,1
80370,nieuw,land,2
80371,nieuw,laptop,1
80372,nieuw,leeg,1
80373,nieuw,leerling,6
80374,nieuw,leerlinge,2
80375,nieuw,legioen,1
80376,nieuw,lego,2
80377,nieuw,leidster,5
80378,nieuw,leraar,3
80379,nieuw,lerares,2
80380,nieuw,leren,1
80381,nieuw,les,1
80382,nieuw,lessen,1
80383,nieuw,level,1
80384,nieuw,levels,1
80385,nieuw,leven,14
80386,nieuw,lid,2
80387,nieuw,lied,1
80388,nieuw,liedje,3
80389,nieuw,lief,1
80390,nieuw,lieven,1
80391,nieuw,lijst,1
80392,nieuw,locatie,1
80393,nieuw,logo,1
80394,nieuw,long,2
80395,nieuw,lot,1
80396,nieuw,luchten,2
80397,nieuw,maand,1
80398,nieuw,maat,1
80399,nieuw,machine,1
80400,nieuw,make-up,1
80401,nieuw,maken,2
80402,nieuw,man,4
80403,nieuw,mand,1
80404,nieuw,markt,2
80405,nieuw,materiaal,1
80406,nieuw,matras,1
80407,nieuw,matten,2
80408,nieuw,meester,6
80409,nieuw,meid,30
80410,nieuw,melding,1
80411,nieuw,mens,20
80412,nieuw,methode,9
80413,nieuw,meubel,1
80414,nieuw,microfoon,1
80415,nieuw,minister,1
80416,nieuw,mobiel,10
80417,nieuw,mode,1
80418,nieuw,model,2
80419,nieuw,mogen,1
80420,nieuw,molensteen,1
80421,nieuw,monster,1
80422,nieuw,moppen,1
80423,nieuw,motor,1
80424,nieuw,muis,1
80425,nieuw,museum,5
80426,nieuw,muziek,2
80427,nieuw,naam,7
80428,nieuw,natuur,1
80429,nieuw,natuurgebied,2
80430,nieuw,neef,4
80431,nieuw,nest,1
80432,nieuw,nicht,3
80433,nieuw,nichtje,1
80434,nieuw,nier,1
80435,nieuw,nieuwbouw,2
80436,nieuw,nijlpaard,1
80437,nieuw,niveau,2
80438,nieuw,nummer,3
80439,nieuw,omgeving,2
80440,nieuw,onderdeel,3
80441,nieuw,onderwerpen,3
80442,nieuw,ontdekking,1
80443,nieuw,oorbel,2
80444,nieuw,opdracht,5
80445,nieuw,opleiding,1
80446,nieuw,oppas,3
80447,nieuw,opstelling,2
80448,nieuw,optreden,1
80449,nieuw,overhemd,1
80450,nieuw,paard,7
80451,nieuw,paasei,4
80452,nieuw,paashaas,2
80453,nieuw,paaskleurboek,1
80454,nieuw,pak,1
80455,nieuw,pakje,1
80456,nieuw,pakken,3
80457,nieuw,pakket,1
80458,nieuw,paleis,1
80459,nieuw,papier,3
80460,nieuw,partner,1
80461,nieuw,pasje,1
80462,nieuw,patiënt,1
80463,nieuw,pc,1
80464,nieuw,pen,2
80465,nieuw,pepernoot,1
80466,nieuw,periode,2
80467,nieuw,persoon,1
80468,nieuw,pestkop,1
80469,nieuw,pet,2
80470,nieuw,pieken,2
80471,nieuw,piet,5
80472,nieuw,pissen,1
80473,nieuw,plaats,1
80474,nieuw,plafond,1
80475,nieuw,plan,2
80476,nieuw,planeet,5
80477,nieuw,plank,1
80478,nieuw,plannen,5
80479,nieuw,plant,5
80480,nieuw,planten,1
80481,nieuw,plantje,1
80482,nieuw,plek,4
80483,nieuw,plekje,1
80484,nieuw,ploegen,1
80485,nieuw,poes,3
80486,nieuw,politie,1
80487,nieuw,pony,6
80488,nieuw,pop,3
80489,nieuw,poppen,8
80490,nieuw,pot,3
80491,nieuw,president,1
80492,nieuw,prinses,2
80493,nieuw,probleem,1
80494,nieuw,project,2
80495,nieuw,prooi,1
80496,nieuw,pup,2
80497,nieuw,puppy,4
80498,nieuw,raam,1
80499,nieuw,racefiets,2
80500,nieuw,radio,2
80501,nieuw,rage,1
80502,nieuw,raket,1
80503,nieuw,ramen,1
80504,nieuw,rapport,1
80505,nieuw,record,2
80506,nieuw,regel,5
80507,nieuw,regelen,37
80508,nieuw,regering,1
80509,nieuw,rekenmachine,1
80510,nieuw,relatie,1
80511,nieuw,restaurant,3
80512,nieuw,riem,6
80513,nieuw,ring,1
80514,nieuw,robot,1
80515,nieuw,rokken,2
80516,nieuw,rolstoel,1
80517,nieuw,route,1
80518,nieuw,ruft,1
80519,nieuw,ruimte,1
80520,nieuw,samsung,1
80521,nieuw,sandaal,1
80522,nieuw,schaal,1
80523,nieuw,schaats,2
80524,nieuw,schip,1
80525,nieuw,schoen,84
80526,nieuw,scholen,96
80527,nieuw,schooldag,1
80528,nieuw,schooljaar,5
80529,nieuw,schoolplein,2
80530,nieuw,schoolspul,1
80531,nieuw,schooltas,1
80532,nieuw,schorsen,1
80533,nieuw,schuilen,1
80534,nieuw,schuilplek,1
80535,nieuw,schuur,2
80536,nieuw,serie,3
80537,nieuw,server,1
80538,nieuw,shirt,19
80539,nieuw,show,4
80540,nieuw,single,1
80541,nieuw,sjaal,1
80542,nieuw,skateboarden,5
80543,nieuw,skatepark,1
80544,nieuw,skeeler,1
80545,nieuw,skelter,1
80546,nieuw,skylanders,1
80547,nieuw,slaapkamer,3
80548,nieuw,slag,1
80549,nieuw,sleeën,2
80550,nieuw,slipper,1
80551,nieuw,sluiten,1
80552,nieuw,smaken,2
80553,nieuw,sms-talen,2
80554,nieuw,snoepen,2
80555,nieuw,snorren,2
80556,nieuw,sok,2
80557,nieuw,som,1
80558,nieuw,soort,6
80559,nieuw,soortgenoot,1
80560,nieuw,souvenirwinkel,1
80561,nieuw,spaarvarken,1
80562,nieuw,speakers,1
80563,nieuw,speedboot,1
80564,nieuw,speelding,1
80565,nieuw,speelgoed,9
80566,nieuw,speelster,2
80567,nieuw,speeltje,4
80568,nieuw,speeltoestel,5
80569,nieuw,speeltuin,5
80570,nieuw,spel,13
80571,nieuw,spelen,2
80572,nieuw,speler,3
80573,nieuw,spellen,38
80574,nieuw,spelletje,9
80575,nieuw,spelregel,1
80576,nieuw,spiegel,1
80577,nieuw,spijkerbroek,2
80578,nieuw,spinthout,3
80579,nieuw,spookhuis,1
80580,nieuw,sport,3
80581,nieuw,sportkleren,2
80582,nieuw,sportveld,1
80583,nieuw,sprookje,3
80584,nieuw,spul,16
80585,nieuw,spulletje,2
80586,nieuw,staan,1
80587,nieuw,stad,1
80588,nieuw,stadion,1
80589,nieuw,staf,1
80590,nieuw,stallen,3
80591,nieuw,stap,1
80592,nieuw,stapelen,1
80593,nieuw,stappen,1
80594,nieuw,staren,1
80595,nieuw,starten,7
80596,nieuw,steigeren,1
80597,nieuw,stenen,1
80598,nieuw,step,1
80599,nieuw,ster,1
80600,nieuw,stoelen,1
80601,nieuw,stoffen,2
80602,nieuw,straat,1
80603,nieuw,straffen,1
80604,nieuw,stuk,3
80605,nieuw,supermarkt,1
80606,nieuw,superster,1
80607,nieuw,t-shirt,36
80608,nieuw,taart,3
80609,nieuw,tablet,1
80610,nieuw,tafel,1
80611,nieuw,tafelen,3
80612,nieuw,talen,9
80613,nieuw,talent,1
80614,nieuw,tand,3
80615,nieuw,tandenborstel,1
80616,nieuw,tank,1
80617,nieuw,tankstation,1
80618,nieuw,tante,2
80619,nieuw,tas,5
80620,nieuw,team,8
80621,nieuw,techniek,2
80622,nieuw,technologie,3
80623,nieuw,tegel,1
80624,nieuw,telefoon,52
80625,nieuw,telefoonhoesje,2
80626,nieuw,telefoontje,1
80627,nieuw,televisie,1
80628,nieuw,tennisschool,2
80629,nieuw,tent,1
80630,nieuw,tenue,1
80631,nieuw,thema,2
80632,nieuw,tijd,6
80633,nieuw,tijger,1
80634,nieuw,tijgerin,1
80635,nieuw,tip,1
80636,nieuw,tipi,1
80637,nieuw,tocht,1
80638,nieuw,toekomst,2
80639,nieuw,toestel,2
80640,nieuw,tool,1
80641,nieuw,toren,1
80642,nieuw,touchscreen,1
80643,nieuw,tractor,2
80644,nieuw,trainer,5
80645,nieuw,trainingspak,1
80646,nieuw,trampoline,2
80647,nieuw,trappen,1
80648,nieuw,trein,1
80649,nieuw,trekker,3
80650,nieuw,troep,1
80651,nieuw,truc,6
80652,nieuw,trucje,5
80653,nieuw,trui,4
80654,nieuw,tuinhuis,2
80655,nieuw,tv,4
80656,nieuw,uitdaging,2
80657,nieuw,uitvinding,13
80658,nieuw,uniform,1
80659,nieuw,updaten,3
80660,nieuw,vak,8
80661,nieuw,vakantiebestemming,1
80662,nieuw,varken,1
80663,nieuw,verblijven,1
80664,nieuw,verdieping,1
80665,nieuw,veren,3
80666,nieuw,verhalen,2
80667,nieuw,verjaardag,1
80668,nieuw,verkering,1
80669,nieuw,verkiezing,1
80670,nieuw,versie,6
80671,nieuw,version,1
80672,nieuw,verstopplekken,1
80673,nieuw,verven,1
80674,nieuw,verzorger,2
80675,nieuw,vesten,1
80676,nieuw,veulen,1
80677,nieuw,video,1
80678,nieuw,vijandin,3
80679,nieuw,villa,1
80680,nieuw,vinden,2
80681,nieuw,vis,7
80682,nieuw,vishengel,1
80683,nieuw,visse,3
80684,nieuw,vissen,72
80685,nieuw,vissenkom,1
80686,nieuw,vissenvoer,1
80687,nieuw,vlag,1
80688,nieuw,vlammen,1
80689,nieuw,vlieger,1
80690,nieuw,vliegtuig,2
80691,nieuw,vloeren,1
80692,nieuw,vloerkleed,1
80693,nieuw,voeren,2
80694,nieuw,voertuig,2
80695,nieuw,voetbalclub,1
80696,nieuw,voetbalschoen,1
80697,nieuw,voetbalshirt,1
80698,nieuw,voetbalster,1
80699,nieuw,voetbalveld,1
80700,nieuw,vogel,7
80701,nieuw,vogeltje,1
80702,nieuw,volk,1
80703,nieuw,voorstel,1
80704,nieuw,voorstelling,1
80705,nieuw,vosch,1
80706,nieuw,vrachtwagen,1
80707,nieuw,vriend,209
80708,nieuw,vriendengroep,1
80709,nieuw,vriendin,40
80710,nieuw,vriendinnetje,1
80711,nieuw,vriendje,10
80712,nieuw,vriendschap,1
80713,nieuw,vrind,2
80714,nieuw,vrouw,11
80715,nieuw,vuilniszak,1
80716,nieuw,vulling,3
80717,nieuw,vuurwerk,1
80718,nieuw,waag,2
80719,nieuw,wapen,4
80720,nieuw,wapenen,1
80721,nieuw,wateren,7
80722,nieuw,waterglijbaan,1
80723,nieuw,waterpark,1
80724,nieuw,waterpistool,1
80725,nieuw,wc,1
80726,nieuw,website,1
80727,nieuw,wekker,1
80728,nieuw,wereld,6
80729,nieuw,wereldoorlog,1
80730,nieuw,werk,7
80731,nieuw,wet,1
80732,nieuw,wetten,5
80733,nieuw,wiel,1
80734,nieuw,wii-controller,2
80735,nieuw,wildernis,1
80736,nieuw,willen,2
80737,nieuw,winkel,3
80738,nieuw,winkelcentrum,1
80739,nieuw,winterjas,1
80740,nieuw,woning,1
80741,nieuw,woord,28
80742,nieuw,zaagsel,1
80743,nieuw,zaak,1
80744,nieuw,zaal,1
80745,nieuw,zak,1
80746,nieuw,zakmes,2
80747,nieuw,zandbak,1
80748,nieuw,zebra,1
80749,nieuw,zeehond,1
80750,nieuw,zeehondje,2
80751,nieuw,zeilen,2
80752,nieuw,zien,1
80753,nieuw,zijn,2
80754,nieuw,zinnen,30
80755,nieuw,zit,1
80756,nieuw,zoeken,1
80757,nieuw,zonnebril,1
80758,nieuw,zwembad,7
80759,nieuwbouw,gaan,1
80760,nieuwbouw,komen,1
80761,nieuweling,ontmoeten,1
80762,nieuweling,zijn,1
80763,nieuwforst,pony,1
80764,nieuwjaar,komen,1
80765,nieuwjaar,vinden,3
80766,nieuwjaar,wens,2
80767,nieuwjaar,zijn,1
80768,nieuws,aankomen,1
80769,nieuws,bekijken,1
80770,nieuws,bellen,1
80771,nieuws,brengen,3
80772,nieuws,doen,1
80773,nieuws,gaan,4
80774,nieuws,gestopt,2
80775,nieuws,hebben,18
80776,nieuws,horen,4
80777,nieuws,jaar,1
80778,nieuws,kijken,13
80779,nieuws,komen,4
80780,nieuws,krijgen,5
80781,nieuws,leer,3
80782,nieuws,leren,1
80783,nieuws,lezen,2
80784,nieuws,luisteren,2
80785,nieuws,maken,1
80786,nieuws,natuur,1
80787,nieuws,nemen,1
80788,nieuws,oefenen,1
80789,nieuws,ontdekken,1
80790,nieuws,opzoeken,1
80791,nieuws,proeven,1
80792,nieuws,schrijven,1
80793,nieuws,staan,1
80794,nieuws,vertellen,4
80795,nieuws,vertelt,4
80796,nieuws,vinden,4
80797,nieuws,zeggen,3
80798,nieuws,zetten,1
80799,nieuws,zien,6
80800,nieuws,zijn,10
80801,nieuwsbegrip,doen,3
80802,nieuwsbegrip,geleerd,1
80803,nieuwsbegrip,hebben,1
80804,nieuwsbegrip,maken,1
80805,nieuwsbegrip,spelen,1
80806,nieuwsbegrip,vinden,2
80807,nieuwsbericht,gaan,1
80808,nieuwsbericht,horen,2
80809,nieuwsbericht,vinden,1
80810,nieuwsbericht,zijn,1
80811,nieuwsblad,hebben,1
80812,nieuwsblad,zeggen,1
80813,nieuwsgierig,<unk>,2
80814,nieuwsgierig,jong,1
80815,nieuwsgierig,kind,1
80816,nieuwsgierig,neuzen,2
80817,nieuwsgierig,wateren,1
80818,nieuwsgierig,zus,1
80819,nieuwskrant,zien,1
80820,nieuwskring,rekenen,1
80821,nieuwspresentator,zeggen,1
80822,nieuwtje,hebben,1
80823,niew,dooien,3
80824,niewe,hond,1
80825,niewe,schooljaar,1
80826,niewkujk,nummer,1
80827,nigkerk,voetballen,1
80828,nii,<unk>,1
80829,nii,schrijven,1
80830,nijgen,doen,3
80831,nijgen,doodschieten,1
80832,nijgen,gaan,2
80833,nijgen,gamen,1
80834,nijgen,halen,1
80835,nijgen,hebben,2
80836,nijgen,jaar,1
80837,nijgen,kennen,1
80838,nijgen,krijgen,4
80839,nijgen,loop,1
80840,nijgen,roepen,2
80841,nijgen,scoren,1
80842,nijgen,zien,1
80843,nijgen,zwemmen,1
80844,nijging,krijgen,2
80845,nijlpaard,antwoorden,1
80846,nijlpaard,blazen,1
80847,nijlpaard,gaan,1
80848,nijlpaard,hebben,3
80849,nijlpaard,komen,2
80850,nijlpaard,olifant,1
80851,nijlpaard,schrikken,1
80852,nijlpaard,wissen,1
80853,nijlpaard,worden,1
80854,nijlpaard,zien,1
80855,nijlpaard,zijn,3
80856,nijmeegse,<unk>,1
80857,nijmeegse,brug,1
80858,nijmeegse,kermis,1
80859,nijntjebal,krijgen,1
80860,nikken,leren,1
80861,nikkie,gaan,1
80862,nikkie,staat,1
80863,nikkie,tellen,1
80864,nikkie,vragen,1
80865,nikkie,zeggen,1
80866,nikko,geven,1
80867,nikko,willen,1
80868,niksen,hebben,1
80869,niksen,zit,2
80870,niksnut,laten,1
80871,nilse,team,1
80872,ning,hebben,1
80873,ning,zeggen,1
80874,ninja,aankomen,1
80875,ninja,bestond,1
80876,ninja,beveiliging,1
80877,ninja,hebben,2
80878,ninja,kijken,1
80879,ninja,komen,1
80880,ninja,maken,1
80881,ninja,pop,1
80882,ninja,slaan,1
80883,ninja,vechten,1
80884,ninja,wissen,1
80885,ninja,wonen,1
80886,ninja,worden,1
80887,ninja,zijn,2
80888,ninja,zit,1
80889,ninja,zoeken,1
80890,ninja-achtig,kleren,1
80891,ninjaatje,spel,1
80892,ninjapieten,halen,1
80893,ninjas,zijn,1
80894,nintendokarakters,zit,1
80895,nippertje,springen,1
80896,nira,heten,1
80897,nira,zijn,1
80898,nitpan,vliegen,1
80899,nitraat,afsteken,1
80900,nitraat,gooien,2
80901,nitraat,hebben,1
80902,nitraat,kopen,1
80903,nitraat,steken,1
80904,nitraatbom,gooien,1
80905,nitro,gebruikt,1
80906,nitro,hebben,1
80907,nitrowagen,verkopen,1
80908,niuw,vrouw,1
80909,niuwe,vriendin,1
80910,niveau,afmaken,1
80911,niveau,doen,15
80912,niveau,gaan,1
80913,niveau,halen,3
80914,niveau,hebben,19
80915,niveau,krijgen,5
80916,niveau,lezen,1
80917,niveau,pakken,1
80918,niveau,spel,1
80919,niveau,verbeteren,1
80920,niveau,verhogen,1
80921,niveau,weet,2
80922,niveau,zak,1
80923,niveau,zetten,1
80924,niveau,zijn,3
80925,niveau,zitten,1
80926,nk,fietsen,1
80927,nk,hebben,2
80928,nk,rijden,1
80929,nk,weet,1
80930,nk,winnen,1
80931,nk,zijn,1
80932,nl,elftal,1
80933,nl,spel,1
80934,nl,staan,1
80935,nl,t-shirt,1
80936,nngtje,krijgen,1
80937,nnnnnn,<unk>,1
80938,no,staan,1
80939,no,zeggen,1
80940,nodig,<unk>,3
80941,nodig,appel,8
80942,nodig,ballen,1
80943,nodig,benzine,1
80944,nodig,betekenen,2
80945,nodig,bit,3
80946,nodig,bladerdeeg,2
80947,nodig,boterham,1
80948,nodig,ding,2
80949,nodig,eten,1
80950,nodig,flessen,1
80951,nodig,gelden,2
80952,nodig,glas,2
80953,nodig,groep,1
80954,nodig,hebben,25
80955,nodig,hockeystick,1
80956,nodig,huiswerk,1
80957,nodig,hulp,2
80958,nodig,informatie,2
80959,nodig,kaas,1
80960,nodig,kaneel,3
80961,nodig,lijmen,1
80962,nodig,mama,1
80963,nodig,mes,1
80964,nodig,motor,1
80965,nodig,ouder,1
80966,nodig,ruimte,1
80967,nodig,scheenbeschermer,1
80968,nodig,shirt,1
80969,nodig,slinger,1
80970,nodig,sms,1
80971,nodig,snee,1
80972,nodig,spel,1
80973,nodig,spul,1
80974,nodig,taart,1
80975,nodig,versiering,1
80976,nodig,vinden,1
80977,nodig,vliegtuig,3
80978,nodig,vogel,1
80979,nodig,vriend,1
80980,nodig,zadelen,1
80981,nodig,zonnen,1
80982,nodig,zorgen,1
80983,noedel,vinden,1
80984,noelewafer,doen,1
80985,nogals,eten,1
80986,nogekeen,doen,1
80987,nok,zeggen,1
80988,nokaries,spellen,1
80989,non,beschermen,1
80990,non,hebben,1
80991,non,schreeuwen,1
80992,non,staan,1
80993,non,vinden,1
80994,non,zaten,1
80995,non,zien,1
80996,non,zijn,1
80997,none,zien,1
80998,nonhdops,doen,1
80999,noob,<unk>,1
81000,nood,gebruik,1
81001,nood,hebben,4
81002,nood,letten,1
81003,nood,zijn,5
81004,noodalarm,gaan,1
81005,nooddeuren,hebben,1
81006,nooddouche,staan,1
81007,noodduik,maken,1
81008,noodgeval,bel,4
81009,noodgeval,bellen,1
81010,noodgeval,gebeurt,1
81011,noodgeval,gebruik,1
81012,noodgeval,hebben,3
81013,noodgeval,komen,1
81014,noodgeval,kunnen,1
81015,noodgeval,mogen,1
81016,noodgeval,ophalen,1
81017,noodgeval,vinden,1
81018,noodgeval,worden,1
81019,noodgeval,zeggen,1
81020,noodgeval,zijn,3
81021,noodgevallenmobieltje,geven,1
81022,noodkreet,horen,1
81023,noodlanding,gaan,3
81024,noodlanding,hebben,1
81025,noodlanding,kunnen,1
81026,noodlanding,maken,26
81027,noodles,eten,1
81028,noodmobieltje,hebben,1
81029,noodnummer,bel,1
81030,noodnummer,intoetsen,1
81031,noodnummer,toetsen,1
81032,noodoproep,doen,1
81033,noodstop,maken,1
81034,nooduitgang,doen,1
81035,nooduitgang,hebben,6
81036,nooduitgang,kunnen,1
81037,nooduitgang,ren,1
81038,nooduitgang,zijn,1
81039,noodzakelijk,ding,1
81040,noogels,vinden,1
81041,nooi,hebben,1
81042,nooit,spelen,1
81043,nooit,typen,1
81044,noord,komen,1
81045,noord,leggen,1
81046,noord-,smelten,1
81047,noord-nederlands,team,1
81048,noordelijk,<unk>,1
81049,noorden,bezetten,1
81050,noorden,duren,1
81051,noorden,proberen,1
81052,noorderlicht,komen,1
81053,noordnederlandse,team,1
81054,noordpool,cadeautje,1
81055,noordpool,meet,1
81056,noordpool,nummer,1
81057,noordpool,smelten,1
81058,noordpool,strooien,1
81059,noordpool,zorg,1
81060,noordwesten,hebben,1
81061,noot,<unk>,1
81062,noot,afschieten,1
81063,noot,doen,1
81064,noot,eten,4
81065,noot,gooien,2
81066,noot,hebben,4
81067,noot,heten,1
81068,noot,kennen,1
81069,noot,komen,1
81070,noot,kopen,1
81071,noot,krijgen,3
81072,noot,lezen,6
81073,noot,pak,1
81074,noot,pakken,1
81075,noot,slaan,1
81076,noot,spelen,2
81077,noot,tekenen,1
81078,noot,val,1
81079,noot,verzamelen,2
81080,noot,vinden,1
81081,noot,wijze,1
81082,noot,zien,1
81083,noot,zijn,2
81084,noot,zoeken,1
81085,nootje,eten,3
81086,nootje,gave,1
81087,nootje,geven,1
81088,nootje,halen,2
81089,nootje,hebben,2
81090,nootje,pakken,1
81091,nootje,verstoppen,1
81092,nootje,vinden,2
81093,nootje,zoeken,2
81094,nop,krijgen,1
81095,nopen,betekenen,1
81096,noppen,hebben,2
81097,noppen,krijgen,1
81098,noppen,zit,1
81099,norind,kijken,1
81100,normaal,<unk>,13
81101,normaal,afkorting,2
81102,normaal,agente,1
81103,normaal,auto,4
81104,normaal,avond,1
81105,normaal,baby,2
81106,normaal,banen,2
81107,normaal,bericht,1
81108,normaal,beroep,1
81109,normaal,boeken,2
81110,normaal,bomen,1
81111,normaal,boterham,1
81112,normaal,brief,5
81113,normaal,brok,1
81114,normaal,brood,1
81115,normaal,buikpijn,1
81116,normaal,cadeau,1
81117,normaal,chocolade-ei,1
81118,normaal,circus,1
81119,normaal,computeren,1
81120,normaal,dag,42
81121,normaal,depot,1
81122,normaal,dier,13
81123,normaal,dierentuin,3
81124,normaal,ding,10
81125,normaal,doen,2
81126,normaal,dokter,1
81127,normaal,dorp,1
81128,normaal,ei,2
81129,normaal,familie,1
81130,normaal,gaan,1
81131,normaal,gedrag,2
81132,normaal,gesprek,1
81133,normaal,gevoelen,1
81134,normaal,glijbaan,1
81135,normaal,gooien,1
81136,normaal,grap,2
81137,normaal,gras,1
81138,normaal,handschrift,1
81139,normaal,handtekening,1
81140,normaal,havo,1
81141,normaal,hebben,1
81142,normaal,hokken,3
81143,normaal,hond,15
81144,normaal,hoofd,1
81145,normaal,huis,11
81146,normaal,huisdier,1
81147,normaal,huisje,1
