lemma1,lemma2,freq
taakwerk,houden,1
zij,trakteren,2
zoekvak,hebben,1
niksen,rennen,1
het,beseffen,1
zus,oké,1
roos,opzet,1
izem,willen,1
izem,zeggen,1
jijen,opzet,1
sleutel,geven,2
marko,worden,1
izam,kijken,1
izem,pak,1
lisan,zijn,1
smashen,doen,1
lisan,gaan,2
ze,uitkijken,1
lisan,horen,1
lisan,liggen,1
lisan,overrijden,1
lisan,doen,1
lisan,worden,1
jullie,huilen,1
lisan,blijven,2
ro,rijden,1
ooverr,rijden,1
ge,rijden,1
lisan,brengen,1
lisan,mogen,1
goed,mening,2
memorie,vinden,1
tijd,bak,2
leggen,leggen,1
‘,komen,1
mandy,gaan,1
guusje,komen,2
komma,horen,1
leuk,pluim,1
mens,bedenken,2
zacht,kus,2
eendje,halen,1
bomvol,vraag,1
feyenoord,kijken,2
sofia,zeggen,6
sofia,vragen,1
plantage,vreten,1
de,bellen,2
sofia,bebossen,1
wit,noemen,1
sociaal,spel,1
halfacht,komen,1
hippie,zien,1
circusdirecteur,letten,1
lokaal,omroep,2
directeur,besloten,1
dorp,klaarmaken,1
lampje,brand,1
kaart,steek,1
auto,geven,2
u,stelen,1
violetta,zijn,1
rollen,zijn,1
marvin,schreeuwen,2
marvin,bedekken,1
groen,haar,2
transformatie,doorstaan,1
transformatie,vroeg,1
momo-monsteren,bent,1
jijen,uitkiezen,2
marvin,doen,4
spiegel,lichten,1
fee,verdwijnen,1
heks,overheersen,1
klokken,beginnen,1
twaalfde,klokslag,1
heks,slaan,2
marvin,veranderen,2
marvin,denken,3
heks,omtoveren,1
marvin,omtoveren,1
laat,heks,1
verdovingspistool,pakken,1
ze,verdoofde,1
hij,verdoofde,1
heks,verdoofde,1
vloeken,zijn,2
vriend,woud,1
lammeren,zijn,1
lammeren,wonen,1
roan,zijn,1
roan,zeggen,3
fluffie,uitlaat,1
fluffie,zien,1
fluffie,rennen,1
au,rennen,1
fluffie,vinden,1
brommer,opjagen,1
alex,pakken,1
alex,beginnen,2
feestje,bouwen,1
niksen,praten,1
waarschijnlijk,einde,1
spinnen,raken,1
letter,gebruikt,5
letter,besparen,1
horror,spelen,1
riky,heten,1
banen,verzorgen,1
chihuahua,dog,1
jochie,zien,1
stom,jochie,1
ja,geven,2
jongen,verstoppen,3
fietsen,verstoppen,2
wandelende,tak,3
ons,kopen,1
veldmuis,zijn,1
bazen,nemen,1
jmj,betekenen,1
afkotingen,doen,1
ontsnappen,dier,1
slak,zeggen,6
slak,vragen,2
we,opengaan,1
de,opengaan,1
we,glippen,3
je,bevrijden,8
idee,vroeg,1
giraf,vroeg,2
sleutelen,stop,1
lage,haak,1
haak,zien,1
zwaar,sleutelen,1
opslot,doen,1
snoepen,leggen,3
klussendag,zijn,1
twee,stuk,4
zand,brengen,1
het,losmaken,1
het,aangetrild,1
bidden,ophalen,1
hem,lade,2
bidden,monteren,1
misha,zijn,1
hond,versieren,1
zoveel,begrijpen,1
nul,vergeten,1
lekker,zonnen,2
zweefstand,kunnen,1
vooroverkoprol,kunnen,1
hek,neerzetten,1
wolfshond,willen,1
die,kindergewend,1
vliegveld,landen,1
raar,soep,1
papiamento,spreken,1
jetskiën,gaan,1
avond,zet,1
kleine,trampoline,2
rijtje,trek,1
alles,knutselen,2
krokodil,knutselen,1
politieman,vechten,1
go,roepen,1
cambuur,hebben,3
20ste,minuut,1
cambuur,krijgen,1
spekje,kost,1
lolly,kost,1
oor,gaan,3
etna,gaan,1
vlak,zijn,1
zus,begraven,1
mooi,porsche,1
ik,bijbouwen,1
voetbalveld,bijbouwen,1
bubbelbad,zet,1
heel,televisie,2
vakantiehuisje,kopen,1
ik,snowboarden,5
speedboot,kunnen,1
heel,speedboot,1
ik,investeren,1
een,investeren,1
eiland,lijk,1
opdracht,zit,1
taaljournaal,hebben,1
spellingswerkboek,hebben,1
tand,kapotgaan,1
gebit,stinken,1
kwispelen,betekenen,1
wat,kwispelen,1
blind,kind,1
je,gelokt,2
piper,zeggen,1
pijper,meeslepen,1
zwartepiet,geven,1
tessa,blijven,1
zomerjas,hebben,1
kind,beledigen,1
taalgebruik,stop,1
je,balen,6
iets,floepen,1
kind,uiten,2
raar,scheldwoord,1
grof,scheldwoord,1
tekst,uittypen,1
twintigste,keren,1
het,dierenarbeid,1
shirley,geven,1
stagiair,doen,1
lessen,ok,1
kanjer,kies,1
spreekwoord,kies,1
boekbespreking,zijn,1
juf,weggaan,1
iemand,lachen,2
puntig,hoed,1
dit,drinken,5
meike,geloven,1
heks,geloven,1
meike,vroeg,2
lelijk,kikkeren,1
plop,zeggen,1
kikkeren,noemen,1
meike,leggen,1
meike,roepen,4
heks,antwoorden,2
provincie,hebben,5
nederland,grenzen,1
piepen,pop,1
verbod,staat,1
poep,staat,1
schattig,kleren,1
minecraft,blijven,2
sihia,hebben,1
voetballen,duwen,1
regel,duwen,1
keeper,duwen,1
bollen,zien,1
bevruchten,maken,1
vogel,bevruchten,2
tijd,bijten,1
zit-,laten,1
springkunstjes,laten,1
2,verstoppen,1
verstopplekken,bedenken,1
goed,verstopplekken,3
verantwoordelijkheid,kunnen,1
dys,betekenen,1
lexie,betekenen,1
rudolf,bedenken,1
bizar,hobby,2
maand,doen,2
hobby,lachen,1
forever,hebben,3
bianca,heten,3
paren,meneer,1
radslag,loop,1
gewoon,tikker,5
been,loop,1
vertraging,krijgen,1
vliegtuig,vogel,1
fli,maken,1
normaal,step,2
zwaar,koffer,3
leen,helpen,1
roze,koffer,1
koffer,willen,1
lenen,zeur,1
ik,sjokken,2
moeder,wijs,1
lenen,vragen,1
mobiel,voelen,1
maaike,hebben,1
vijftien,winnen,1
leeuw,grommen,2
katten,blaas,1
katten,aai,2
leeuw,aai,3
hem,weggeven,2
e-mailen,type,1
echt,e-mailen,1
je,metselen,1
roken,laten,2
oranje,roken,1
vitesse,zeggen,4
vitesse,scoren,3
het,pik,2
kaasplakje,leggen,2
bovenin,liggen,1
boterham,liggen,2
regel,pas,1
jongere,aantrekken,1
regering,kunnen,1
demonstratie,kunnen,1
raket,schieten,4
knvb,bedoelen,1
jongen,aangevallen,1
me,aangevallen,1
die,leveren,2
pieter,ren,1
diersoort,maken,1
worm,geven,2
vera,lopen,1
scholen,verkennen,2
rooien,afrokapsel,1
sproet,zien,1
tomaat,kijken,1
vera,roepen,1
tranen,staan,2
arm,vastpakken,1
vera,vinden,1
vera,voelen,1
remco,worden,1
diep,gaan,1
één,diploma,1
raar,clown,1
echt,begeleider,1
drop,uitdelen,2
koek,uitdelen,2
dansjuf,zien,2
die,wisselen,2
keren,controleren,1
fijn,verzorger,2
mishandeling,gebruik,1
alles,sturen,1
brandaa,heten,1
meander,zeggen,1
naut,zeggen,1
meander,roepen,1
rhodesen,hebben,1
meisje,betrappen,1
kanonskogel,vinden,1
straffen,maken,1
lieven,gordeldier,1
je,barbecueën,1
angst,doen,1
mij,trillen,1
koude,kleren,2
kouvatten,worden,1
fruit,was,1
dat,was,3
fruitsoort,zijn,1
verschillende,fruitsoort,1
nekklacht,krijgen,1
robot,willen,4
henk,dromen,1
papa,schrik,1
bussen,wiebelen,1
griezelbus,rijden,1
zombieschool,zeggen,1
haaaa,gillen,1
zombie,pakken,3
weg,sleuren,1
vogel,nestelen,1
goed,voorhoede,1
champions,hebben,3
vliegtuig,nakijken,1
nest,houden,2
pasgeboren,nest,2
superleuk,huisdier,2
waveborden,steppen,1
speelplaats,doen,1
biggie,gaan,1
biggie,zijn,1
jan,stoppen,1
wonder,geven,1
bellenblazen,pakken,1
sop,hebben,1
hang,scheuren,1
hond,behandelen,5
aarde,zweven,1
basketbaltoernooi,doen,1
dropveter,krijgen,1
dropveter,opeten,1
pannenkoek,staan,1
tekenopdracht,meenemen,1
vriendje,meenemen,1
dier,verlaten,1
mening,opletten,1
dat,opletten,2
barst,maken,1
speelster,liggen,1
een,verkopen,1
matsen,vertrekken,1
zwaar,blijven,1
lolly,worden,1
we,geblinddoekt,2
man,binnensluipen,1
worst,lusten,2
biologisch,brood,1
paraplu,zijn,1
"1,50",zeggen,1
wim,betalen,1
ze,aangeven,5
robbie,betrappen,1
aaaaah,roepen,1
monster,bestaan,1
monsterwereld,gaan,1
hoi,dagboek,1
ik,gymmen,2
vader,verslaan,1
bat,geven,1
achterin,stoelverwarming,1
foto,meenemen,1
erg,film,1
srikant,getekend,1
toma,getekend,1
dichten,stappen,1
waar,leven,2
speelgoedparadijs,lijken,1
juf,reden,1
gipshandjes,maken,1
cadeautje,neerzetten,1
beuren,openmaken,1
beslag,maken,2
speculaas,maken,2
marsepein,doen,1
lieveheersbeest,maken,1
Japans,spits,1
blaf,hebben,3
hoofdletter,gebruikt,6
kubus,krijgen,3
draaistok,maken,1
proefje,maken,2
wat,smid,1
pret,spelen,1
kleine,cadeau,3
kubus,slopen,1
bakken,tellen,1
slang,tellen,1
tof,jaar,2
schape,kopen,1
ze,lammeren,1
probleem,letten,1
novum,krijgen,1
hoogtevrees,krijgen,2
hoog,gebieden,1
hogere,gebieden,1
ziekenhuis,staat,1
schade,fixen,1
tante,zorgen,1
rick,nemen,1
wessel,houden,1
nadia,houden,1
joris,kunnen,1
toekomstdroom,worden,1
voornamelijk,olifant,1
baby,pasgeboren,2
kersdag,gaan,1
ver,opa,1
klei,maken,2
dat,kletsen,2
ik,verloten,2
spul,verloten,2
afke,schrikken,1
kraken,trappen,2
handje,strekken,1
wijnfles,liggen,1
kapot,glazen,1
luuk,zetten,2
appelmoes,pakken,1
neuzen,zetten,1
wijnfles,gooien,1
poster,trekken,1
voetbalopleiding,volgen,1
beaglepup,zijn,1
weiland,kopen,1
nederlander,willen,1
later,toekomst,3
droomvakantie,beginnen,1
we,skydiven,1
happy,betekenen,1
fruit,betekenen,1
blij,fruit,1
schijfje,snijden,2
gezichtje,maken,1
eetbaar,stiften,1
dat,snoepen,1
prins,staat,1
doden,iehaa,1
lichtknop,doen,2
potlood,gave,1
sommigen,spreken,1
ambulancezuster,bel,1
bent,komen,1
iemand,ren,2
wij,hedden,1
d8,betekenen,1
zelfbedacht,hebben,1
leuk,website,3
nl,spel,1
legospellen,spel,1
archeoloog,spelen,1
veel,pesten,2
sportmeester,willen,1
dunia,huren,1
dunia,verhuizen,1
gewoon,vrijdagochtend,1
zoe-,kennen,1
gevon-,wennen,1
spul,gezet,3
maud,botsen,1
niektoren,schuiven,1
wow,vervolgen,1
dier,verlangen,1
mooi,zeilen,1
lichtblauw,zeilen,1
bank,staat,3
uitkijkstuk,hebben,1
vieren,verdieping,5
tafeltennistafel,timmeren,1
hut,weet,2
finishen,doen,1
twee,dimensie,1
heerlijk,weekend,1
avond,leer,1
rusten,leer,1
leer,doen,2
twee,gebruik,2
derde,gebruik,1
telefoon,typen,1
blauwe,huis,1
sluw,kater,1
hollen,wonen,1
normaal,muis,1
meneer,kruimelen,1
pim,vroeg,2
kruimelkaas,zien,1
!,zien,1
huiswerk,denken,2
klasgenootje,volgen,1
basisschool,miss,2
leraar,ontmoeten,1
gejoel,zijn,1
vitesse,roep,1
stuk,springen,2
michtell,zeg,1
coke,zeggen,1
michtell,zeggen,1
auto,opstarten,1
zombie,zit,4
mini,guns,1
lijmpistolen,hebben,1
geonode,hebben,1
mutant,staat,1
ak-47,hebben,1
gijs,pak,1
huub,pak,1
launcher,pak,2
miniguns,pak,1
schessrsss,gaan,1
scccccccc,gaan,1
eindbaas,wonen,1
yolo,doen,1
bomen,shou,1
dag,leven,1
bloedvat,zien,1
klimaat,lezen,1
nintendo,hebben,3
vliegtuig,veranderen,1
remmen,hebben,4
schroef,hebben,2
metaal,schroef,1
beschadiging,krijgen,4
eindelijk,tijd,1
susan,vroeg,1
regenboog,heten,1
magie,komen,1
plezier,horen,1
strandwacht,vinden,1
zwembroek,vinden,1
schappers,komen,1
braaf,kind,2
geheim,luiken,1
nieuw,cel,2
niksen,uitbreken,1
alpine,snowboarden,1
trucje,draaien,2
salto,draaien,2
dit,beleven,2
kilogram,snijden,1
erg,dor,2
drogen,kelen,1
ander,godin,1
koningin,beginnen,2
kleine,harp,1
jury,kiezen,2
apollo,worden,1
ze,ondekte,1
hut,ondekte,1
hut,noemen,3
gron,doen,1
ieen,hebben,1
ik,snoent,1
een,snoent,1
moeen,snoent,1
de,uinden,1
ev,hebben,1
ezgi,gaan,1
tess,roepen,7
ezgi,zeggen,2
savannah,komen,1
magie,gebruikt,2
savannah,zitten,1
savannah,zeggen,1
dromen,geven,1
mars,zweven,1
olof,heten,1
bazen,heten,3
alpu,fietsen,1
thema,afgesloten,1
spectaculair,feesten,1
het,samenvatten,2
eigenares,behandelen,1
spul,spel,3
heel,bladeren,1
ham,liggen,1
vis,vangen,1
desie,letten,1
desie,bellen,1
diepen,zwembad,1
donald,geven,1
fantasie,geven,1
persoon,bedenken,1
tokkie,bouwen,1
mobiel,zoeken,2
nico,heten,2
nikken,heten,1
echt,heeeeeeeeee,1
schoone,luchten,1
kwispelbeweging,hebben,1
heel,kwispelbeweging,1
snellen,kwispelbeweging,1
achten,typen,2
toetsenbord,gebruik,1
die,uitnodigen,3
maskertje,opdoen,1
stijl,gaan,1
gourmetten,staan,1
krulletje,maken,1
laat,krulletje,1
pannenkoekenmix,hebben,1
verschillende,vlees,1
viënetta,krijgen,1
bed,klaarleggen,1
heel,ondertiteling,1
kleine,ondertiteling,1
nederlands,afspreken,1
kim,ophalen,1
tegenstander,spelen,3
supergoede,keeper,1
amber,pakken,1
ilse,nemen,1
sophie,nemen,1
zaalvoetbal,spelen,1
tuttig,dingetje,1
draak,val,2
loekie,komen,2
laser,gunnen,1
demon,nemen,1
vorm,nemen,1
je,bewapenen,1
bok,zeggen,2
een,neersteken,1
hersenen,vliegen,1
hond,verschijnen,1
bello,heten,1
hersens,vliegen,1
bello,zeggen,1
loekie,schieten,1
goud,bloeden,1
koppen,vliegen,1
gouden,bloeden,1
bloeden,vallen,1
demon,vermoorden,1
parasol,zetten,1
ster,gooien,1
rotje,gooien,2
ik,treffen,2
helen,helpen,1
stapelen,gaan,1
computeren,tellen,1
het,supergezond,1
cars,vinden,1
telefoon,ontploffen,2
juffrouw,gebruikt,1
pc,leren,1
mens,uitkijk,1
circusdier,getraind,1
circusdier,staat,1
kevin,rennen,1
kevin,winnen,1
kevin,leve,1
heel,leesplezier,1
lol,zeg,1
leeuwin,zullen,1
hij,lokken,2
idee,spreken,1
bff,spreken,1
ff,spreken,1
regelen,instellen,1
asya,gaan,1
vergelen,muts,2
asya,schrikken,1
marsmannetje,schrikken,1
asya,blaffen,1
marsmannetje,rennen,1
asya,lopen,1
asya,zien,1
asya,vroeg,1
ander,marsman,1
blinddoeken,liggen,1
tippen,staan,2
o,antwoorde,1
ik,antwoorde,4
oma,gehoorzamen,1
wat,voer,1
ameeriekoo,voer,1
pakje,laten,1
pakjesavond,laten,1
naam,laten,3
sjan,heten,1
zwarte,staren,1
miauwen,horen,1
ontwerp,teer,1
kapper,teer,1
maken,eten,1
bblijf,slapen,2
hij,snee,1
shirt,raken,2
moeilijk,klusje,1
honkballen,doen,2
je,overkopen,2
hond,overkopen,1
jhon,komen,2
heibel,komen,1
heibel,houden,1
weddenschap,houden,1
heibel,stoppen,1
mediamasters,roep,1
wij,beantwoorden,1
beelden,staat,2
heel,beelden,1
w8,chatten,2
stofhoopjes,vinden,1
oud,stofhoopjes,1
saai,brief,1
hormoon,hebben,2
fatsoenlijk,leven,1
vloeken,doen,1
shrek,zeggen,1
shrek,worden,1
guus,weet,2
jen,zijn,1
guus,zitten,1
superleuk,trainen,1
achtstegroeper,huilen,2
eleze,heten,1
aukje,heten,1
noord-nederlands,team,1
team,meedoen,1
ons,storen,1
mooi,geranium,1
ze,schroeven,1
rollator,schroeven,2
fiets,krijgen,1
fiets,liggen,3
vuilnisbelt,lijken,1
vreselijk,kind,2
zomm,gooien,1
straffen,bedenken,2
geranium,laten,1
nieuw,geranium,1
wims,roepen,1
scheuren,ontstaan,1
doscks,doen,1
dansvriend,doen,1
marshmallow,eten,2
spookverhaal,horen,1
anouk,spel,1
anouk,houden,1
skeeleren,willen,1
violet,willen,1
opa,steken,1
kaarsje,steek,1
kaarsje,zetten,1
oma,aansteken,1
kaarsje,aansteken,2
opa,vertelt,1
laat,appel,2
opa,rennen,3
iets,verwennen,1
sneeuwen,glijden,1
trein,aankomen,2
kaart,vragen,1
landschap,zien,1
weeg,zien,1
spellen,nemen,2
reizen,afgelopen,1
klapperen,vleugel,1
clash,maken,1
gebied,kap,1
loserhuis,geven,1
vlieten,bouwen,1
zij,rui,1
vaak,spellen,1
ongelofelijk,aansteller,1
alexander,stappen,1
harden,waarheid,1
alexander,sturen,1
alexander,zitten,1
germaan,roepen,1
romein,rennen,2
germaan,stormen,1
toren,staken,1
gevecht,zien,3
alexander,zien,2
volk,vochten,1
moeder,keren,1
veel,keren,1
dorp,wegbranden,1
half,dorp,1
meesten,vermist,1
moeder,overtuigen,1
reddingsactie,beginnen,1
vermist,soldaat,1
ze,toeschouwen,1
yatzee,doen,1
goed,gaan,6
kunstje,zijn,2
kip,gebruik,1
die,gepikt,1
dier,goedvinden,1
camera,zijn,3
ales,bepalen,1
kunstje,duren,1
voedel,krijgen,1
belachelijk,kleren,1
hokken,slapen,1
reizen,lijken,2
groote,kudde,1
dom,prinses,1
harold,heten,1
jeroentje,heten,1
jeroentje,veranderen,1
catootje,zien,1
jeroentje,komen,1
jeroentje,verslaan,1
harold,komen,1
die,kussen,1
jeroentje,kussen,1
jeroentje,denken,1
jeroentje,pakken,1
harold,kussen,1
harold,worden,1
prachtig,bruiloft,1
worm,toveren,1
groot,worm,1
catootje,krijgen,1
gertje,heten,1
saar,vinden,3
karlijn,vinden,1
tine,gaan,1
botten,kauw,1
liefste,botten,1
je,ieh,1
aamirieko,zijn,1
limousine,zien,1
discofeestje,hebben,1
handballen,kiezen,1
f-jeugd,hebben,1
e-jeugd,hebben,1
één,recreant,1
verschillende,ballen,2
v,dansen,1
aciadream,hebben,1
strik,zien,1
strik,vergeten,1
klein,meer,3
strik,rennen,2
snavel,uitspreiden,1
wc,gebruikt,2
piloot,gebruikt,2
opslagruimte,gebruikt,1
circusdier,blijven,4
gr,vinden,1
regelen,laten,1
stoel,kunnen,2
schildpad,spelen,1
benaja,gaan,1
het,uitproberen,4
pallo,helpen,1
benaja,springen,1
schild,stelen,1
dag,nablijven,1
chihuahua,heten,3
guusje,hebben,1
zepp,heten,1
guusje,oppas,1
sabbelen,gaan,1
zepp,sabbelen,1
zepp,doen,1
noot,hebben,4
zwarte,toets,1
witten,toets,1
poepen,levend,1
meneer,poepen,1
drollenwerper,hebben,1
land,meenemen,1
stripclub,zijn,1
tiet,zien,1
verschillende,schoolfeest,1
afscheidsfeest,achten,1
miljoen,dragen,1
remco,vlieg,2
maart,gevangennemen,1
tristan,proberen,2
ingang,vertellen,2
maart,horen,2
aliëns,verslaan,2
zwaard,hang,2
echt,zwaard,3
haar,schelen,2
tristan,geven,1
maart,redden,2
bazen,vernietigd,2
koningin,overhandigen,2
luilekkerplaneet,redden,2
wie,redden,3
ballon,plakken,2
geheim,hopen,1
wacht,schrijven,3
mens,whatsappen,2
vrouw,schikken,1
nouw,pellen,1
trien,spuren,1
racebaan,gebouwd,1
leuk,herfst,1
tiental,verdwijnen,1
bewakingscamera,ophangen,1
fiets,terugvinden,1
wagen,reden,1
mars,pak,1
suc6,wachten,1
je,terugpraten,1
ik,afgekort,1
alles,afgekort,1
lekker,zijn,2
queen,zijn,1
vlaggetje,hangen,2
engels,afspreken,2
we,opgehesen,1
vlag,opgehesen,3
Engelsman,straat,1
cupcake,zijn,2
chocolade,zijn,1
biet,houden,1
stalen,buizen,1
niksen,bewegen,2
ik,overtuigde,1
ze,overtuigde,1
goei,nacht,1
elektriciteit,uitval,1
rocket,heten,1
één,planeet,1
schattig,poesje,1
supervrouw,zien,1
dat,lage,2
1,staan,3
politieshows,zijn,1
gaaf,show,1
oud,dametje,1
vechtshows,zijn,1
tentje,zijn,1
chocowinkels,zijn,1
wacht,afsmelten,1
prinses,bereiden,1
zich,bereiden,1
praalwagen,zien,2
praalwagen,terugkomen,1
vereniging,denken,1
henk,schrikken,1
harrt,heten,1
harrt,hebben,1
hoge,attractie,1
snellen,attractie,2
angry,staan,1
verkeerspech,hebben,2
hartelijk,groeten,2
nederlandds,praten,1
toe,doen,1
poesje,zaten,1
poes,zaten,1
roofdier,kijken,1
huisdier,kijken,1
leerzamen,staan,1
feitje,staan,1
naomi,laten,1
pony,getrapt,1
mij,getrapt,1
overblijfjuffen,hebben,1
omgeving,kennen,2
simpel,mobiel,3
allerleukst,verjaardag,1
je,uitblazen,1
kaarsje,uitblazen,1
neo,trappen,3
neo,komen,1
borne,schieten,1
jayden,schieten,1
telefoon,bedoelen,1
poten,strekken,1
natuurlijk,ding,7
zijn,voetbal,1
game,kunnen,1
land,onthouden,1
spul,gamen,1
speeltje,horen,1
cho,ontdekken,1
supertomaat,zijn,1
giechelen,zeggen,1
steffanie,zeggen,2
lolly,zeggen,1
toto,zeggen,5
tomaat,zeggen,1
supertomaat,noemen,1
verliezen,gaan,1
steffani,zeggen,1
toto,wissen,1
komkommer,zeggen,4
donutman,willen,1
soort,grazen,1
donutman,ontmoeten,1
echt,hellen,2
$,zeggen,1
hands,zeggen,1
bandiet,zeggen,6
open,meneer,1
komkommer,staan,1
groot,joch,1
geluidseffect,zijn,1
"""",doen,1
bandiet,doen,1
toto,trekken,1
superdonut,zeggen,1
donutman,zeggen,1
politie,stormen,1
gepakt,boef,1
commesaris,zeggen,1
geweldig,hellen,1
dankuwel,zeggen,2
brandweermens,komen,1
papa,mama,3
dikkie,heten,1
aristokat,heten,1
je,melken,1
schape,voer,2
idee,uitzetten,2
zeg,doen,1
nieuw,beroep,1
kous,doen,1
gips,doen,2
aller-,vinden,5
gips,vinden,1
iemand,opereren,1
seconde,krijgen,2
veel,jongleren,1
coole,stunt,4
kermis,verhuizen,1
twan,voelen,1
ziggij,zien,1
ziggy,zeggen,1
thijs,vallen,1
brieftekst,schrijven,1
goed,brieftekst,1
aanhalingsteken,schrijven,3
groetje,zetten,2
borstcrawl,zwemmen,2
kans,laten,3
bakken,opeten,2
driehonderd,zeggen,1
aardbei,kopen,4
fruit,atten,1
voetstap,laten,2
raadsel,zit,1
:),maken,1
half,groep,1
dolfje,zijn,1
manen,veranderen,1
zijn,veranderen,1
windroos,zitten,1
dolfje,veranderen,2
dolfje,zien,3
olifant,getraind,1
het,liefhebben,1
technologisch,ding,1
schommelen,hardlopen,1
poetsen,aandoen,1
iedereen,voorstellen,1
oor,beschadigen,1
muziek,aanhebben,1
dat,afhalen,1
kapot,kleding,2
iets,opslaan,1
jouen,gemist,1
zender,zet,2
Engelsman,site,1
ik,mik,3
zaterdag,verliezen,1
vijf,verliezen,1
nieuwsbegrip,maken,1
map,maken,1
extra,map,1
kunen,bijt,1
vriendschap,bestaan,1
lekker,kip,1
chocolade,atten,2
vla,atten,2
balletje,gooien,1
bot,pik,1
kip,vang,1
ik,ge-xboxt,1
verdriet,troosten,1
efermoor,staat,1
letter,plakken,1
kamersleutel,halen,1
mam,krijgen,1
evermoord,staan,1
lichten,schade,1
ladder,klap,1
ladder,gaan,1
brandweerslang,pakken,1
brandweerslangen,komen,1
zuurstof-,doen,1
regenpak,aantrekken,1
regenlaarzen,aandoen,2
je,hebbben,1
wat,hebbben,1
idee,proberen,2
spelfout,typen,1
die,merken,3
ron,zitten,1
d3,zitten,1
hobby,loop,1
voetbal,loop,1
heliosen,maken,1
zanger,willen,3
gewoon,kapper,1
ander,speelcomputers,1
je,pushen,2
hotdog,leggen,1
hotdog,doen,1
breakdancen,gaan,1
freeze,doen,1
weer,spel,2
man,duiken,1
isogeen,roepen,1
je,pletten,2
merkkleding,dragen,1
stand,vergeten,1
wiet,roken,1
tijdmachine,ontdekken,1
groot,knop,4
tom,lachen,2
jongentje,zeggen,4
tijdmachine,wachten,1
johanse,krijgen,1
herbergen,vinden,1
hij,overnachten,2
tom,glijden,1
winkelcentrum,ingaan,1
bo,snappen,1
nieuw,horloge,2
bo,willen,1
leuk,ketting,1
tulp,groeien,1
veel,nadenken,1
witten,ipod,1
schattig,poes,1
iedereen,trek,2
loot,trek,3
kaars,wild,1
kaars,knutselen,1
heel,voetballen,1
groot,voetballen,2
gewoon,feesten,1
vier,vieren,1
cadeautje,stoppen,2
ijeitjes,zoeken,1
speltjes,doen,1
leuken,speltjes,1
jongere,kind,1
garfield,zijn,2
manier,gebruikt,1
computertaal,noemen,2
np,zien,1
nopen,betekenen,1
site,gaan,1
barte,heten,1
ik,reserveren,2
hij,reserveren,1
dromen,drummen,1
drumstel,stond,1
jeeh,lijken,1
dunnen,staren,1
poepen,ruiken,1
9-jaarsprik,moeten,1
veel,spugen,1
prik,halen,1
beest,hopen,1
102501679,eten,1
tijd,hoeven,3
ik,touwtjespring,1
visvijver,liggen,1
beek,zijn,1
barbie,printen,1
poppen,printen,1
roze,strikken,1
zwepen,weggaan,1
gips,zijn,3
mitella,hebben,1
emmeren,geven,1
hond,gedragen,1
wat,inhouden,3
goochelaar,komen,1
vlo,beginnen,1
brok,snijden,1
netje,vouwen,1
lip,zorgen,1
vrouw,bel,1
chatwoorden,bepalen,1
jezelf,bepalen,1
echt,onderwerpen,1
nutteloos,onderwerpen,2
chatwoorden,kennen,1
niets,afleren,1
puzzelboek,pakken,1
middageten,maken,1
dierengeluid,leren,1
gek,beweging,1
kind,transformeren,1
lelijk,lopen,1
ik,zebragek,1
paarden-,zebragek,1
kangoeroe,zijn,2
vrouwe,zijn,1
pakken,steel,1
vleermuis,worden,1
vampier,denken,1
waag,vinden,2
carnaval,afgelopen,1
i,wachten,2
nutten,vinden,1
tommie,pakken,1
laat,traptree,1
tommie,laten,1
klas,kennen,3
letter,weet,2
tekst,kloppen,2
goedkoop,rand,1
hechten,band,2
misty,gaan,1
leageu,zijn,1
nexus,maken,2
tie,doen,1
je,ontbijt,3
jam,doen,1
trainer,besloten,1
selectiegroep,maken,1
professioneel,dansjuffrouw,1
griezelig,kikker,1
oranje,kleren,2
koning,stappen,1
ruimte,weet,1
wildernis,opvoeden,1
het,overzetten,1
klimaat,overzetten,1
ze,overzetten,1
ze,langslopen,2
je,broeden,1
monsteren,verschijnen,1
harri,denken,1
ik,luchten,1
schaduwplek,opzoeken,1
hogere,niveau,1
zij,keepen,1
dat,affluiten,1
gevaarlijk,spellen,2
schooldag,worden,1
plus,moeten,1
marga,heten,1
slang,snijden,1
slagroom,doen,1
mens,gezegd,2
tijger,thuishoren,1
dat,afkomen,1
kleine,schram,1
huis-,kunnen,1
bladeren,verkleuren,1
gemeente,opruimen,1
schoon,ruimte,1
koningsspelen,dansen,1
rechten,rijen,1
eigen,taak,1
boeken,uitdelen,2
koekje,uitdelen,2
kopje,brengen,1
ander,plak,2
kaar,smullen,2
hond,douchen,1
visje,zien,3
mooi,visje,2
trampoline,loop,1
trappen,willen,2
eten,springen,1
afspringen,hebben,1
mega,trampoline,1
juf,nemen,4
hut,willen,1
gewoon,zwembad,2
buur,vraag,1
waf,kwispelen,1
stick,gebruik,1
normaal,speelster,1
verschillende,corner,1
gewoon,corner,1
stuken,snijden,1
ie,schillen,1
hed,doen,1
kaneel,moeten,1
m,vouwen,1
nederlands,verminderen,1
je,neigen,1
ik,beïnvloeden,1
veel,beïnvloeden,1
wereldkampioenschap,komen,1
volle,dduik,1
steffan,krijgen,1
goal,krijgen,3
laat,scoren,1
oud,gebruik,1
hij,gemist,2
bij,eten,1
regel,gezet,1
lyn,willen,1
lyn,gaan,2
lyn,vinden,1
dana,heten,1
ron,heten,2
hond,uitlaatplek,1
knie,zitten,2
touw,vinden,4
keeper,verdedigen,1
