lemma,pos,freq
overleven,VERB,401
wild,NOUN,503
bedreigen,VERB,578
weinig,DET,1130
geldspoor,NOUN,1
eiland,NOUN,515
vol,ADP,149
zand,NOUN,345
wonderschoon,ADJ,3
geluid,NOUN,1369
Big,SYM,14
mmm,INTJ,94
wie,PRON,2255
deze,DET,2186
iemand,PRON,5033
praten,VERB,2147
Hallo,SYM,69
Sum,PROPN,3
riep,VERB,206
hoi,ADJ,81
Ok,NOUN,6
hoi,NOUN,109
Storm,PROPN,75
hetzelfde,ADJ,952
aarde,NOUN,345
flauw,ADJ,130
goud,NOUN,350
jou,PRON,1816
boeien,VERB,111
Riep,VERB,69
recht,ADJ,437
tegenovergesteld,ADJ,13
Sam,PROPN,489
zij,VERB,21
oen,INTJ,115
boos,ADJ,2145
geldeiland,NOUN,1
dood,NOUN,475
oke,ADV,31
dood,VERB,62
geldzwaard,NOUN,1
geldpistolen,VERB,1
Oke,VERB,25
Oke,INTJ,42
Zei,VERB,260
draai,NOUN,32
boem,PROPN,30
pijn,NOUN,1629
neer,ADP,888
o,INTJ,337
ontploffen,VERB,208
gilde,VERB,97
Wil,VERB,374
ok,NOUN,15
"900,000",NUM,1
oke,INTJ,123
Doei,INTJ,6
iPad,NOUN,984
Mini,PROPN,42
Suus,PROPN,62
Hay,PROPN,36
Day,PROPN,48
elk,PRON,60
morgen,ADV,1409
Christiaan,PROPN,10
zuivelfabriek,NOUN,1
oven,NOUN,1213
kippenvoer,NOUN,1
koeienvoer,PROPN,1
Schapenvoer,NOUN,1
Playmobil,PROPN,464
piratenschip,NOUN,8
Kartplaza,NOUN,2
Actionworld,VERB,2
karten,VERB,35
bowlen,VERB,109
lasergamen,VERB,22
paintball,NOUN,5
klimpark,NOUN,15
baan,NOUN,548
tokkelbaan,NOUN,18
baejump,NOUN,2
plateau,NOUN,5
luchtkuss,NOUN,8
super,ADJ,921
hing,VERB,168
klimmen,VERB,1256
moment,NOUN,723
skateboard,NOUN,159
pas,ADV,1923
ban,NOUN,17
touw,NOUN,730
hangen,VERB,700
vooruit,ADV,207
viel,VERB,156
klimmuur,NOUN,10
boogschieten,VERB,60
Tv,NOUN,103
NCE,PROPN,1
club,NOUN,680
moviestar,ADV,1
Planet,SYM,1
tv,PROPN,57
Power,PROPN,4
Rangers,PROPN,2
klimrek,NOUN,270
klimrek,SYM,3
tikkertje,NOUN,420
knikkerpo,NOUN,1
knikkeren,VERB,172
knikkeren,NOUN,10
superleuk,PROPN,25
schommelen,VERB,318
Wii,PROPN,700
aanspelen,VERB,102
donderdag,PROPN,668
proefjesmiddag,NOUN,23
Din,PROPN,1
Loubna,PROPN,3
Isis,ADJ,12
proefje,NOUN,63
toffeethee,NOUN,1
Fruittella,NOUN,1
glas,NOUN,311
koud,ADJ,1280
water,NOUN,4380
dompelen,VERB,2
helder,ADJ,34
tevoren,ADV,88
proef,NOUN,210
uitgeprobeerd,VERB,4
interessant,ADJ,275
liepen,VERB,744
leeg,ADJ,400
opgedronken,VERB,5
kauwen,VERB,96
vroeg,ADJ,1463
Jake,PROPN,27
Dion,PROPN,28
Jordy,PROPN,60
gummen,VERB,36
snapte,VERB,43
uitleggen,VERB,362
moeilijk,ADJ,1740
Rosalinda,PROPN,4
Weet,VERB,827
lievelingsdier,NOUN,433
katt,NOUN,42
uitlaten,VERB,2438
keukendeur,NOUN,2
flapperen,VERB,147
vogels,PROPN,822
kerosine,NOUN,192
Vliegtuig,NOUN,2216
tanken,VERB,213
worm,NOUN,122
cavia,NOUN,320
Kareltje,PROPN,28
brokk,NOUN,611
hooi,NOUN,151
lievelingsete,NOUN,16
wortel,NOUN,250
knuffelen,VERB,770
oefenen,VERB,912
afbeulen,VERB,2
ciccus,NOUN,1
naartoe,ADP,1037
klap,NOUN,241
gevoel,NOUN,300
klappen,VERB,58
wild,ADJ,2548
dichtbij,ADJ,244
Burger,NOUN,51
Zoo,PROPN,92
roggen,NOUN,8
cheeta,NOUN,42
oplossing,NOUN,224
verblijf,NOUN,298
eind,NOUN,1411
pake,PROPN,12
beppe,NOUN,7
idee,NOUN,1048
koeienstal,NOUN,1
Blijkbaar,ADJ,16
verrassing,NOUN,303
blinddoek,NOUN,35
doods,ADJ,5
stilte,NOUN,36
afdeed,VERB,4
gejuich,ADJ,5
geklap,NOUN,4
opdracht,NOUN,387
mezelf,PRON,407
Danilo,PROPN,2
11,NUM,558
manege,NOUN,383
helaas,ADV,516
vriendinne,NOUN,359
Sterre,PROPN,84
rijtjeshuis,NOUN,15
informatie,NOUN,343
tvserie,NOUN,8
Hotel,PROPN,72
13,NUM,387
lievelingsserie,NOUN,7
dans,NOUN,318
zingden,VERB,3
Lex,PROPN,46
standhond,NOUN,1
herder,NOUN,348
skateboard,VERB,14
Speelt,VERB,9
bal,NOUN,3291
Hut,PROPN,7
hockey,NOUN,516
teamsport,NOUN,109
gitaar,NOUN,251
verschillend,ADJ,2372
elektrisch,ADJ,147
akoestisch,ADJ,13
tennis,NOUN,520
voorwerp,NOUN,41
tennisracket,NOUN,22
trainen,VERB,1493
week,NOUN,3420
stiefbroer,NOUN,32
stiefvader,NOUN,72
90,NUM,48
lievelingsbasketballer,NOUN,1
Kobe,PROPN,1
Bryant,PROPN,1
held,NOUN,168
dribbelen,VERB,34
dunk,VERB,1
LA,PROPN,3
Lakers,PROPN,1
doornen,ADV,9
sloot,NOUN,517
eruit,ADV,1134
muurvast,ADJ,3
shirt,NOUN,405
tv,ADV,356
lEGO,NOUN,223
superheld,NOUN,130
7,NUM,1192
vermoeien,VERB,70
superkoud,NOUN,12
zon,NOUN,1007
zonnebril,NOUN,35
superblij,ADJ,104
bff,PROPN,64
overnemen,VERB,78
kochen,VERB,37
superleuk,NOUN,219
Playmobilkasteel,NOUN,1
agent,NOUN,215
werk,NOUN,1315
onderweg,ADV,614
gooien,VERB,1632
boef,NOUN,365
mes,NOUN,359
zich,PRON,3480
open,ADJ,2515
pistool,NOUN,184
stop,NOUN,168
heen,ADP,2651
sloegen,VERB,54
boei,NOUN,17
tralies,NOUN,73
kwispelen,VERB,303
woef,INTJ,19
commando,NOUN,54
opstel,NOUN,370
haai,NOUN,383
wit,ADJ,1969
mens-,SYM,3
lust,NOUN,35
vaststaan,VERB,21
menukaart,NOUN,9
zeehond,NOUN,131
vet,NOUN,284
zeeengel,NOUN,1
rog,NOUN,9
camouflage,NOUN,3
ocean,NOUN,5
wereld,NOUN,2074
dit,DET,2309
spoelen,VERB,24
hondshaai,NOUN,3
toonhaai,NOUN,2
maart,PROPN,386
februari,PROPN,84
driehonderdenzeventig,PROPN,1
haaien,NOUN,18
makkelijk,ADJ,1705
zinn,NOUN,213
leer,VERB,893
snapen,VERB,704
elkeer,PROPN,1
project,NOUN,221
cowboy,NOUN,76
indiaan,NOUN,247
toneelstuk,NOUN,76
meester,NOUN,1655
Hulzebos,PROPN,5
vastgebonden,VERB,64
totempaal,NOUN,36
kleuter,NOUN,197
omheen,ADP,99
huppelen,VERB,47
bedenken,VERB,903
kleren,NOUN,1607
vear,NOUN,510
geweer,NOUN,222
enzovoort,ADV,230
benodigdheden,VERB,56
bruin,ADJ,1421
bord,NOUN,1234
kaasschaaf,NOUN,126
Stap,NOUN,1167
neem,VERB,440
plak,NOUN,962
Stap,PROPN,12
geheel,NOUN,16
broodje+ananas+kaas,NOUN,1
laat,VERB,124
rusten,VERB,170
Wacht,VERB,341
geweldig,ADJ,430
precies,ADJ,577
circuss,NOUN,174
verhuizen,VERB,356
fit,ADJ,214
vals,ADJ,139
erbij,ADV,745
verzorger,NOUN,406
ervan,ADV,743
doordat,SCONJ,286
aandacht,NOUN,585
ontdekken,VERB,324
panda,NOUN,138
goal,NOUN,654
scoorn,VERB,20
juichen,VERB,152
spanning,NOUN,72
slide,NOUN,7
gras,NOUN,603
opassen,VERB,2
overtreding,NOUN,43
smerig,ADJ,53
schorsen,VERB,25
VRIJE,ADJ,1
TIJD,NOUN,1
schaats,NOUN,103
kosten,VERB,1040
VEEL,DET,7
uitrusting,NOUN,9
ontspannen,ADJ,15
golfen,VERB,39
bijvoorbeeld,X,518
Efteling,PROPN,439
Heerlijk,ADJ,46
duur,ADJ,847
goedkoop,ADJ,91
voordelig,ADJ,2
Reeereeereeereeer,PROPN,1
ruimt,NOUN,2
Sterven,VERB,2
weggaan,VERB,315
aap,NOUN,1370
reizen,VERB,413
terwijl,SCONJ,755
hum,NOUN,3
buitenhok,NOUN,32
Zou,AUX,239
zetten,VERB,2124
verveel,VERB,198
bekijken,VERB,408
ocea,NOUN,1
dierenreservaat,NOUN,4
hamster,NOUN,426
Knabbel,PROPN,15
Babbel,NOUN,18
jammer,ADJ,1533
passen,VERB,471
klasgenot,NOUN,100
nergens,ADV,394
scherm,NOUN,220
HSC21,NOUN,1
kampioen,NOUN,501
hoofdklasse,NOUN,11
Turkije,PROPN,388
afgelopen,VERB,38
45,NUM,90
graad,NOUN,441
genieten,VERB,309
dom,ADJ,613
band,NOUN,743
los,ADJ,1042
volgens,ADP,944
glijbaan,NOUN,782
spannend,ADJ,1001
Wende,NOUN,1
Hidde,PROPN,72
sportcarrière,NOUN,2
Willen,VERB,59
Wende,PROPN,1
begin,NOUN,771
minpunt,NOUN,31
Dyslexie,PROPN,23
rest,NOUN,991
aanrader,NOUN,20
wil,VERB,66
1,ADJ,132
2,ADJ,208
paasdag,NOUN,67
Lees,VERB,174
8,NUM,1516
paasei,NOUN,101
negentien,NUM,29
38,NUM,26
paashazen,NOUN,2
37,NUM,19
pannenkoekenschool,NOUN,1
beslag,NOUN,56
stroop,NOUN,21
poedersuiker,NOUN,11
tenslotte,ADV,123
wok,NOUN,19
euro,NOUN,1158
bloembakken,NOUN,1
lief,ADV,401
touwtjespringen,NOUN,8
favoriet,ADJ,401
bezigheid,NOUN,5
buskruit,NOUN,69
schaduw,NOUN,103
rondrenn,VERB,10
verstopper,NOUN,1043
slagballen,NOUN,4
liefst,ADV,208
variëren,VERB,8
afspelen,VERB,771
afvragen,VERB,363
Loesje,PROPN,28
bot,NOUN,576
Vind,VERB,252
aaien,VERB,1003
stellen,VERB,322
bench,NOUN,140
vast,ADJ,1995
hazen,NOUN,10
muis,NOUN,710
Vindt,VERB,13
Grijs,NOUN,1
Groot,ADJ,7
Loesje,NOUN,13
twijfelen,VERB,88
tussen,ADP,1054
bepaalen,VERB,16
Groetjes,NOUN,457
Hester,PROPN,8
B.,PROPN,68
Milou,PROPN,61
Lars,PROPN,301
schreeuwen,VERB,796
optocht,NOUN,273
Betreffen,VERB,28
voetbalveld,NOUN,289
Geachte,ADJ,221
mevrouw,NOUN,689
burgemeester,NOUN,229
lui,ADJ,417
bestaan,VERB,1134
kans,NOUN,503
projectontwikkelaar,NOUN,2
overleggen,VERB,40
dankbaar,ADJ,24
conclusie,NOUN,241
eeuwig,ADV,50
vriendelijk,ADJ,455
groet,NOUN,613
Hilbert,PROPN,3
keiden,VERB,10
niet/,ADV,1
einde,NOUN,1288
Middeleeuwen,PROPN,63
Romeins,ADJ,58
toekomst,NOUN,507
uitvinden,VERB,200
mouw,ADJ,1
koelie,NOUN,1
eh,INTJ,209
dik,ADJ,1427
tijdens,ADP,570
spul,NOUN,1433
oor,NOUN,718
Texel,PROPN,42
geluk,NOUN,304
dnaar,ADV,1
Daniek,PROPN,28
le,SYM,8
xxxx,NOUN,7
Köln,PROPN,2
bijzoug,ADJ,1
kus,PROPN,1
Pak,VERB,956
blik,NOUN,333
neen,INTJ,4
koekenpan,NOUN,113
Smelt,VERB,15
smul,VERB,401
immers,ADV,22
keileuk,NOUN,25
Beetje,NOUN,29
chillen,VERB,145
enzovoorts,X,464
snap,VERB,403
vel,NOUN,77
vrolijk,ADJ,453
leuk,NOUN,385
lammet,NOUN,119
optillen,VERB,102
beschuit,NOUN,20
weel,NOUN,7
Bram,PROPN,403
Lammetjes,NOUN,3
hel,NOUN,49
wol,NOUN,63
scheren,VERB,39
schap,NOUN,14
06:00,NUM,3
19,NUM,123
woensdag,PROPN,876
juffrouw,NOUN,306
lamme,NOUN,30
optilen,VERB,23
doei,VERB,199
Doei,PROPN,150
zinken,VERB,93
pak,NOUN,1076
weggedreven,VERB,1
Piet,NOUN,303
strooien,VERB,101
pepernot,NOUN,469
cake,NOUN,160
proeven,VERB,22
ijsje,NOUN,1065
duin,NOUN,105
carnavalsoptocht,NOUN,25
16,NUM,218
juni,PROPN,187
maandag,PROPN,689
Annen,PROPN,13
activiteit,NOUN,185
Breeland,PROPN,37
steppen,VERB,287
Canadees,PROPN,18
verliezen,VERB,942
Verveelde,PROPN,2
me.,PRON,341
Stok,PROPN,5
opknappen,VERB,28
mochten,AUX,1058
Zandbult,NOUN,1
vlot,ADJ,81
bouw,NOUN,62
circa,X,2
Eext,PROPN,5
Baldwinhoeve,ADJ,1
survivallen,VERB,49
kanoën,PROPN,45
3,ADJ,95
Maxime,PROPN,10
bult,NOUN,97
bon,ADJ,40
pesten,VERB,432
gps,NOUN,17
Veengolf,PROPN,1
rood,PROPN,22
slapen,NOUN,40
terugtocht,VERB,1
Marjan,PROPN,7
Justin,PROPN,182
vooraan,ADJ,52
Julian,PROPN,54
vooraan,PROPN,1
zaal,NOUN,309
musical,NOUN,504
Paulusschool,PROPN,1
Got,PROPN,11
Talent,PROPN,10
winnen,VERB,3579
stemmen,VERB,70
vrijdag,PROPN,1288
podium,NOUN,165
Kees,PROPN,623
Purley,PROPN,1
gillen,VERB,323
Omg,VERB,1
middag,NOUN,854
4e,ADJ,2
aah,X,4
gra,VERB,3
dreun,NOUN,12
drumstel,NOUN,35
schrok,VERB,1070
dagdroom,NOUN,6
oorlog,NOUN,598
geschiedenisboek,NOUN,3
geval,VERB,207
overal,ADV,1317
gebouw,NOUN,358
sprongen,VERB,50
besluiten,VERB,468
stil,ADJ,784
totdat,SCONJ,613
Amerikaan,PROPN,24
vergeten,VERB,1214
tegelijkertijd,ADV,57
geschrokken,VERB,257
waard,ADJ,115
heelen,VERB,4
stof,NOUN,135
tringeling,NOUN,3
Floor,PROPN,281
stapt,VERB,126
ontbijt,NOUN,236
camping,NOUN,693
zes,NUM,1209
achtervolgmen,VERB,2
eng,ADJ,1750
dichterbij,ADJ,180
Aah,SYM,6
Ineens,ADV,6
beland,VERB,43
compleet,ADJ,60
vastgebinden,VERB,8
garage,NOUN,139
allerlei,DET,551
doodsbang,ADJ,45
voetstap,NOUN,31
Krk,PROPN,4
piepen,VERB,160
v,SYM,34
boxershond,NOUN,1
staar,NOUN,33
hondenbrok,NOUN,118
wollig,ADJ,10
wanneer,SCONJ,360
vrijheid,NOUN,609
vervelen,VERB,287
goedemorgen,ADV,5
aaaaah,ADJ,5
Mam,PROPN,116
Help,VERB,71
Ilse,PROPN,127
stippelhond,NOUN,1
jessie,NOUN,25
ruigharig,ADJ,1
dwergteckel,NOUN,3
teefje,NOUN,32
hondenvoer,NOUN,84
schooien,VERB,10
eten,NOUN,1407
Teefjes,NOUN,1
puppy,NOUN,1327
’s,DET,643
dwergteckels,NOUN,1
labrador,NOUN,241
buldog,NOUN,202
rass,NOUN,152
chihuahua,NOUN,378
omlaag,ADV,104
omhoog,ADV,550
verslag,NOUN,153
krachtig,ADJ,24
koek,NOUN,394
mond,NOUN,564
k,SYM,100
kont,SYM,2
verliefd,ADJ,398
hartendief,NOUN,7
brief,NOUN,1384
madelief,NOUN,1
EINDE,NOUN,9
MEISJES,ADV,1
JONGENS,NOUN,1
HOND,NUM,2
HOND,PROPN,2
vuilnisman,NOUN,9
profvoetballer,NOUN,203
leger,NOUN,386
spectaculair,ADJ,35
avontuur,NOUN,366
beleven,VERB,277
onverwacht,ADJ,24
kleinkind,NOUN,56
bereiken,VERB,157
New,PROPN,240
York,PROPN,203
Londen,PROPN,133
Bonaire,ADJ,3
Carnaval,SYM,4
verkleden,VERB,105
limonade,NOUN,79
schminken,VERB,23
inschenken,VERB,9
supermarkt,NOUN,223
koop,NOUN,166
€,SYM,170
9.99,NUM,1
zoek,ADJ,432
zerun,VERB,6
hek,NOUN,351
schooltijd,NOUN,130
aanbellen,VERB,78
vreemdeling,NOUN,43
jongetje,NOUN,443
Hebben,AUX,189
kwam,VERB,115
dank,NOUN,143
circusdier,NOUN,61
se,SYM,267
grappig,ADJ,2437
uitzien,VERB,323
vriendjes,NOUN,60
MOETen,AUX,2
STOPPEN,PROPN,1
trouw,PROPN,15
luistren,VERB,168
bijthonden,VERB,1
luisteren,VERB,1008
gezelligheid,NOUN,67
neus,NOUN,919
dief,NOUN,576
spoor,VERB,21
inbreker,NOUN,109
idool,NOUN,104
Nèh,PROPN,1
fan,NOUN,194
twaalf,NUM,513
genoeg,DET,371
ido,NOUN,2
doeg,PROPN,21
ontsnappen,VERB,414
zoo,ADV,60
dicht,ADJ,1092
paniek,NOUN,301
straat,NOUN,1385
shop,NOUN,19
hoed,NOUN,212
ketting,NOUN,220
diamant,NOUN,200
kassa,NOUN,169
kinderziekenhuis,NOUN,1
schatkist,NOUN,19
zat,VERB,172
EindE.,SYM,1
Daan,PROPN,432
waarnaartoe,ADV,5
Hans,PROPN,309
Klok,PROPN,14
goochelaar,NOUN,38
knap,ADJ,316
begrijpen,VERB,768
toververdwijntruc,PROPN,1
knikken,VERB,63
héél,ADJ,256
rij,NOUN,294
achten,NUM,111
gordijn,NOUN,122
show,NOUN,591
tafel,NOUN,994
opgooien,VERB,18
doek,NOUN,141
eraf,ADV,477
voorstelling,NOUN,214
Lego,NOUN,209
lego,PROPN,171
creatie,NOUN,5
Lego,PROPN,322
Technic,SYM,11
technisch,ADJ,56
plaat,NOUN,269
nabouwen,VERB,15
Van,PROPN,224
Brouwer,PROPN,2
Werkendam,PROPN,2
den,PROPN,57
Heuvel,PROPN,5
Kerstman,NOUN,534
slee,NOUN,260
Jarig,ADJ,65
riem,NOUN,911
muts,NOUN,149
kerstmanpak,NOUN,3
Reed,PROPN,2
200,NUM,145
kilometer,NOUN,342
kroeg,NOUN,12
trekker,NOUN,185
scooter,NOUN,56
vrachtauto,NOUN,30
50,NUM,305
liter,NOUN,66
benzine,NOUN,762
koplam,NOUN,3
Oosterijk,PROPN,2
huuren,VERB,17
reis,NOUN,484
kroon,NOUN,115
staf,NOUN,259
gouden,ADJ,343
koningin,NOUN,473
Maxima,PROPN,50
best,ADV,1314
F,PROPN,54
selectie,NOUN,75
e,NOUN,118
d,NOUN,23
c,SYM,83
b,NOUN,10
à,NOUN,6
toernooi,NOUN,225
training,NOUN,390
Winterswijk,PROPN,21
woensdagmiddag,NOUN,49
fietser,NOUN,46
autobestuurder,NOUN,1
ambulance,NOUN,178
rug,NOUN,524
112,NUM,361
zwaargewond,ADJ,24
whatsappen,VERB,70
wiel,NOUN,873
feest,NOUN,2263
Bzzzz,NOUN,1
bel,NOUN,351
discolichten,ADJ,1
uitnodigen,VERB,153
Bart,PROPN,297
Lucas,PROPN,178
Koen,PROPN,211
Pleun,PROPN,53
wil,PROPN,2
Els,PROPN,48
Oei,INTJ,20
lomperik,PROPN,1
Johan,PROPN,130
O,INTJ,1494
Wil,PROPN,6
taart,NOUN,674
hyper,ADJ,31
zoet,ADJ,61
gooit,VERB,357
Johans,PROPN,1
taarte,NOUN,1
el,SYM,2
Stukken,NOUN,1
cola,NOUN,283
spioten,VERB,6
O,PROPN,59
slim,ADJ,771
richting,NOUN,125
sturen,VERB,766
donder,NOUN,43
h,INTJ,17
antwoorden,VERB,494
Zwemmen,NOUN,46
wegbrengen,VERB,73
trappe,NOUN,10
Knal,NOUN,4
keihard,ADJ,379
arm,NOUN,415
foto,NOUN,845
superveel,ADJ,121
arm,ADJ,465
gips,NOUN,80
roze,ADJ,278
maand,NOUN,789
terugkomen,VERB,183
proefvoetballer,NOUN,2
liefs,NOUN,7
Real,PROPN,302
Madrid,PROPN,317
voetbalclub,NOUN,170
Champions,PROPN,79
League,PROPN,97
speler,NOUN,605
voer,NOUN,359
gevaarlijk,ADJ,1482
zwepen,NOUN,16
verschrikkelijk,ADJ,164
zweepslag,NOUN,145
leuk,ADV,267
Nee/ja,VERB,1
kantoor,NOUN,99
Dimphena,PROPN,3
Ees,PROPN,7
psat,NOUN,1
iantz,PROPN,1
bestfiernd,ADJ,1
boomhut,NOUN,204
Ga,VERB,720
Voetballen,VERB,79
keep,NOUN,85
hotel,NOUN,881
zonnen,NOUN,15
minger,NOUN,1
bekken,NOUN,12
bossen,PROPN,67
ijurn,NOUN,1
bed,NOUN,3626
cupcakes,NOUN,10
pretpark,NOUN,556
zondag,PROPN,1265
buar,NOUN,36
Grim,PROPN,4
haar,NOUN,925
kei,SYM,19
vacht,NOUN,650
snorhar,NOUN,2
kraaloogjes,NOUN,6
versieren,VERB,291
wennen,VERB,391
veilig,ADJ,851
voelen,VERB,1551
artiest,NOUN,39
zonder,ADP,1736
Laat,VERB,232
leefomgeving,NOUN,159
Laar,PROPN,2
alsjeblieft,NOUN,6
mijzelf,NOUN,50
ruimtepak,NOUN,9
alien,NOUN,157
hai,PROPN,27
alien,VERB,1
overgooien,VERB,120
nok,NOUN,2
vest,NOUN,45
ijzer,NOUN,342
IJzer,PROPN,4
Hawaii,PROPN,23
uitlaatgas,NOUN,26
zonde,NOUN,223
natuurtalent,NOUN,5
wormen,NOUN,111
bes,NOUN,22
appel,NOUN,2377
insect,NOUN,126
biefstuk,NOUN,29
uitvinder,PROPN,1
camera,NOUN,145
plaatsen,VERB,95
robot,NOUN,289
dun,ADJ,291
adelaar,NOUN,12
papegaai,PROPN,5
kraai,NOUN,39
duif,NOUN,94
roodborstje,NOUN,2
koolmee,NOUN,1
doorgaan,VERB,510
vangen,VERB,1246
act,NOUN,78
normaal,ADJ,1848
verschil,NOUN,823
leeuw,VERB,30
zomaar,ADV,652
daarbij,ADV,209
aanpassen,VERB,66
zelfde,ADJ,82
dwingen,VERB,432
geeneens,ADV,44
persoonlijk,ADJ,125
vers,ADJ,105
kamelen,NOUN,28
woestijn,NOUN,106
wildernis,NOUN,184
opvoeden,VERB,143
wagenziek,ADJ,8
overdoen,VERB,113
oerwoud,NOUN,150
Papa,NOUN,367
pfff,NOUN,7
yes,SYM,157
hoor,VERB,188
voertuig,NOUN,91
doos,NOUN,289
opmerken,VERB,47
pil,NOUN,54
slaap,NOUN,511
clash,PROPN,15
Lord,NOUN,2
kinderachtig,ADJ,86
lichaam,NOUN,555
spel,VERB,27
pc,NOUN,405
Meeste,ADV,28
Pc,ADV,4
bril,NOUN,206
Kinderen,NOUN,1328
EINDE,PROPN,87
honden,NOUN,466
hondenbrokk,NOUN,244
veren,NOUN,66
vervoeren,VERB,880
vracht,NOUN,36
make-up,NOUN,148
vies,ADJ,1075
aankleden,VERB,192
kammen,VERB,93
brullen,VERB,44
braaf,ADJ,147
beschermen,VERB,418
Tessa,PROPN,213
taf,NOUN,2
daarop,ADV,282
manier,NOUN,438
gemakkelijk,ADJ,147
juffen,NOUN,73
dictee,NOUN,158
suc6,PROPN,80
juff,NOUN,266
pissig,ADJ,7
oud,ADJ,3559
pen,NOUN,256
potlood,NOUN,121
kladpapier,NOUN,5
schrift,NOUN,137
inschrijven,VERB,136
gum,NOUN,42
uitgummen,VERB,10
lol,NOUN,643
gestraft,VERB,40
gevoelig,ADJ,46
nagaan,VERB,17
dieren/tjes,NOUN,1
paasontbijt,NOUN,70
rustig,ADJ,1070
Peter,PROPN,3595
pestkop,NOUN,163
heks,NOUN,659
ging,VERB,290
verdwijnen,VERB,415
brug,NOUN,380
rollen,VERB,145
schijnen,VERB,484
hollet,NOUN,4
jas,NOUN,393
vogeltje,NOUN,2
kleint,NOUN,60
veulent,NOUN,11
vlinder,NOUN,182
Bibi,PROPN,83
teken,VERB,185
knutselten,VERB,2
rommel,NOUN,87
leerden,VERB,38
klassenlunch,ADJ,27
beker,NOUN,476
bestek,NOUN,43
gang,NOUN,463
jam,NOUN,69
heerlijk,ADJ,410
biologisch,ADJ,15
pindakaas,NOUN,65
stelling,NOUN,320
scheldwoord,NOUN,58
bovendien,ADV,148
bericht,NOUN,419
kort,ADJ,1064
spelling,NOUN,1624
Pieter,PROPN,214
kletsnat,NOUN,14
knie,NOUN,916
Vleesje,PROPN,2
Hinkels,PROPN,1
fontein,NOUN,47
sprong,VERB,407
meegetrokken,VERB,14
sleepte,VERB,19
struik,NOUN,322
halster,NOUN,15
St.,PROPN,15
Bernard,PROPN,39
Pieters,PROPN,2
soldaat,NOUN,239
Pilatus,PROPN,9
Barnabas,PROPN,1
gevangenis,NOUN,286
kruis,NOUN,110
sterven,VERB,469
Golgotha,PROPN,2
Maria,PROPN,179
huillen,VERB,148
graf,NOUN,91
discipel,NOUN,10
t,NOUN,79
paasver,NOUN,1
Piplus,PROPN,1
lievelingswinkel,NOUN,5
ergens,ADV,1230
stormen,VERB,128
babylaser,ADJ,2
keek,VERB,383
tonen,VERB,29
laser,NOUN,44
scherp,ADJ,497
thuiskomen,VERB,247
jacuzzi,NOUN,83
badeenen,VERB,2
kwaad,NOUN,246
LEGO,NOUN,266
springruiter,NOUN,6
diertuinen,VERB,4
verblijven,VERB,61
nadeel,NOUN,517
diertuin,NOUN,11
hert,NOUN,172
geit,NOUN,214
krokodil,NOUN,147
voortplanten,VERB,72
zomervakantie,NOUN,399
Frankrijk,PROPN,546
tennissen,VERB,280
herfstvakantie,NOUN,173
bobsleebaan,NOUN,12
achtbaan,NOUN,444
Joris,PROPN,272
draak,NOUN,506
Hollander,PROPN,48
jok,NOUN,2
pikkedonker,ADJ,25
kwamen,VERB,370
beneden,ADP,1955
doodskop,NOUN,8
carnaval,NOUN,435
verkleed,ADJ,178
tuinman,NOUN,8
kabouter,NOUN,227
Minnie,PROPN,27
Mouse,PROPN,33
8:30,NOUN,22
verkleedkleren,NOUN,3
modeshow,NOUN,78
instructietafel,NOUN,2
viering,NOUN,5
Eijkels,PROPN,1
vieren,VERB,1013
optreden,NOUN,254
carnavalspak,PROPN,9
uitgaan,VERB,162
feest,VERB,35
prijsuitreiking,NOUN,37
kwart,NOUN,287
poo,NOUN,143
maximaal,ADJ,119
andermans,DET,10
poep,NOUN,388
rond,NOUN,499
stress,NOUN,46
gevlekt,ADJ,46
brok,NOUN,684
vijftig,NUM,164
centimeter,NOUN,120
veertig,NUM,76
dertig,NUM,188
par,NOUN,63
bijzetten,VERB,50
diersoort,NOUN,427
uitsterven,VERB,572
jaaginstinct,NOUN,3
Ruk,PROPN,2
visuntos,ADJ,1
nto,PROPN,1
1000.0000.000,DET,1
ruin,NOUN,9
Ntuutas,PROPN,1
nitom,ADV,1
betn,NOUN,1
Huuts,ADJ,1
gestin,VERB,1
npos,SYM,2
overkjuin,ADJ,1
Naos,PROPN,1
wieg,NOUN,16
lotos,NOUN,1
Nkt,ADJ,1
tan,PROPN,4
bonn,PROPN,1
letr,PROPN,1
iest,PROPN,1
deten,PROPN,1
uittrir,NOUN,1
Survival,PRON,11
prooi,NOUN,203
protesteren,VERB,43
SponsBop,PROPN,1
Nickelodeon,PROPN,83
spons,NOUN,21
slak,NOUN,90
geret,PROPN,1
SponsBop,NOUN,2
stem,NOUN,462
grap,NOUN,537
elf,NOUN,69
10,NUM,1536
keeper,NOUN,644
middenveld,NOUN,69
aanvaller,NOUN,60
kunstgras,NOUN,31
ASUH,PROPN,1
Oranje,PROPN,51
co.,PROPN,1
18.00,NUM,32
19.00,NUM,22
u.,NOUN,48
kantine,NOUN,131
vereniging,NOUN,46
uil,NOUN,63
built,NOUN,3
Builtje,NOUN,3
Lisa,PROPN,785
Tom,PROPN,734
uilen,VERB,7
net,NOUN,38
vriendinnetje,NOUN,3
Lisa,SYM,86
builtje,NOUN,1
Martijn,PROPN,90
milieu,NOUN,151
vervuilen,VERB,49
stikken,VERB,37
bloedvaten,NOUN,3
